Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
X2JEV7	X2JEV7_9BACT	KJ145280;		nosZ	Nitrous oxide reductase (Fragment)
X2JEW4	X2JEW4_9BACT	KJ145290;		nosZ	Nitrous oxide reductase (Fragment)
V9TLY4	V9TLY4_9BACT	KF706222;		norB	Nitric oxide reductase (Fragment)
V9TPT0	V9TPT0_9BACT	KF706314;		norB	Nitric oxide reductase (Fragment)
X2JPS6	X2JPS6_9BACT	KJ145277;		nosZ	Nitrous oxide reductase (Fragment)
V9TL11	V9TL11_9BACT	KF706190;		norB	Nitric oxide reductase (Fragment)
V9TQG5	V9TQG5_9BACT	KF706211;		norB	Nitric oxide reductase (Fragment)
X2JH26	X2JH26_9BACT	KJ145266;		nosZ	Nitrous oxide reductase (Fragment)
X2JIL0	X2JIL0_9BACT	KJ145293;		nosZ	Nitrous oxide reductase (Fragment)
V9TM49	V9TM49_9BACT	KF706272;		norB	Nitric oxide reductase (Fragment)
V9TQN1	V9TQN1_9BACT	KF706271;		norB	Nitric oxide reductase (Fragment)
X2JEU4	X2JEU4_9BACT	KJ145260;		nosZ	Nitrous oxide reductase (Fragment)
V9TL66	V9TL66_9BACT	KF706240;		norB	Nitric oxide reductase (Fragment)
V9TL06	V9TL06_9BACT	KF706185;		norB	Nitric oxide reductase (Fragment)
Q6PRZ0	Q6PRZ0_9BACT	AY583439;		nirS	Nitrite reductase (Fragment)
Q6PS25	Q6PS25_9BACT	AY583404;		nirK	Nitrite reductase (Fragment)
Q6PS11	Q6PS11_9BACT	AY583418;		nirS	Nitrite reductase (Fragment)
Q6PS33	Q6PS33_9BACT	AY583396;		nirK	Nitrite reductase (Fragment)
Q6PS20	Q6PS20_9BACT	AY583409;		nirS	Nitrite reductase (Fragment)
Q6PUK0	Q6PUK0_9BACT	AY577575;		nosZ	Nitrous oxide reductase (Fragment)
Q6PUL2	Q6PUL2_9BACT	AY577563;		nosZ	Nitrous oxide reductase (Fragment)
Q6TB82	Q6TB82_9BACT	AY425158;		nosZ	Nitrous oxide reductase (Fragment)
Q6TB87	Q6TB87_9BACT	AY425153;		nirK	Nitrite reductase (Fragment)
Q6TBA4	Q6TBA4_9BACT	AY425136;		nirS	Nitrite reductase (Fragment)
Q6PS45	Q6PS45_9BACT	AY583384;		nirK	Nitrite reductase (Fragment)
Q6TB96	Q6TB96_9BACT	AY425144;		nirS	Nitrite reductase (Fragment)
Q6VUV6	Q6VUV6_9BACT	AY325684;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VUY0	Q6VUY0_9BACT	AY325660;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VUS7	Q6VUS7_9BACT	AY325713;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VUY6	Q6VUY6_9BACT	AY325654;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VV11	Q6VV11_9BACT	AY325629;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VUY2	Q6VUY2_9BACT	AY325658;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6VUU7	Q6VUU7_9BACT	AY325693;		nosZ	Putative nitrous oxide reductase (Fragment)
Q84IN4	Q84IN4_9BACT	AB089838;		nosZ	Nitrous oxide reductase (Fragment)
Q6TB71	Q6TB71_9BACT	AY425169;		nosZ	Nitrous oxide reductase (Fragment)
Q6TB98	Q6TB98_9BACT	AY425142;		nirS	Nitrite reductase (Fragment)
Q6PUK2	Q6PUK2_9BACT	AY577573;		nosZ	Nitrous oxide reductase (Fragment)
Q6VUY1	Q6VUY1_9BACT	AY325659;		nosZ	Putative nitrous oxide reductase (Fragment)
Q5S7X8	Q5S7X8_9BACT	AY742865;			Nitrous oxide reductase (Fragment)
Q5UJ05	Q5UJ05_9BACT	AY724250;		nosZ	Nitrous oxide reductase (Fragment)
Q5UJ18	Q5UJ18_9BACT	AY724237;		nosZ	Nitrous oxide reductase (Fragment)
Q3MTR7	Q3MTR7_9BACT	AJ703931;		nosZ	Nitrous-oxide reductase (Fragment)
Q5UJ28	Q5UJ28_9BACT	AY724227;		nosZ	Nitrous oxide reductase (Fragment)
Q6PUJ9	Q6PUJ9_9BACT	AY577576;		nosZ	Nitrous oxide reductase (Fragment)
Q5UJ40	Q5UJ40_9BACT	AY724215;		nosZ	Nitrous oxide reductase (Fragment)
Q3MTP1	Q3MTP1_9BACT	AJ703957;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTE5	Q3MTE5_9BACT	AJ704052;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT84	Q3MT84_9BACT	AJ704109;		nosZ	Nitrous-oxide reductase (Fragment)
Q6TBA5	Q6TBA5_9BACT	AY425135;		nirS	Nitrite reductase (Fragment)
Q3MTU2	Q3MTU2_9BACT	AJ703906;		nosZ	Nitrous-oxide reductase (Fragment)
Q6PUL1	Q6PUL1_9BACT	AY577564;		nosZ	Nitrous oxide reductase (Fragment)
Q6VUZ5	Q6VUZ5_9BACT	AY325645;		nosZ	Putative nitrous oxide reductase (Fragment)
Q6PUJ8	Q6PUJ8_9BACT	AY577577;		nosZ	Nitrous oxide reductase (Fragment)
Q5S7Y1	Q5S7Y1_9BACT	AY742862;			Nitrous oxide reductase (Fragment)
Q3MT59	Q3MT59_9BACT	AJ704129;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTB2	Q3MTB2_9BACT	AJ704084;		nosZ	Nitrous-oxide reductase (Fragment)
Q93N24	Q93N24_9BACT	AF390118;		nosZ	Nitrous oxide reductase (Fragment)
Q0VJE2	Q0VJE2_9BACT	AM293529;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJD6	Q0VJD6_9BACT	AM293535;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJG6	Q0VJG6_9BACT	AM293505;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJI3	Q0VJI3_9BACT	AM293488;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJH3	Q0VJH3_9BACT	AM293498;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJI4	Q0VJI4_9BACT	AM293487;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJF0	Q0VJF0_9BACT	AM293521;		nosZ	Nitrous-oxide reductase (Fragment)
Q0VJH9	Q0VJH9_9BACT	AM293492;		nosZ	Nitrous-oxide reductase (Fragment)
Q05J99	Q05J99_9BACT	AB278094;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGX6	Q4ZGX6_9BACT	DQ010781;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGY0	Q4ZGY0_9BACT	DQ010777;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGY4	Q4ZGY4_9BACT	DQ010773;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGX9	Q4ZGX9_9BACT	DQ010778;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGZ5	Q4ZGZ5_9BACT	DQ010762;		nosZ	Nitrous oxide reductase (Fragment)
Q4ZGY5	Q4ZGY5_9BACT	DQ010772;		nosZ	Nitrous oxide reductase (Fragment)
Q58FQ7	Q58FQ7_9BACT	AY955115;		nosZ	Putative nitrous oxide reductase (Fragment)
Q58FN4	Q58FN4_9BACT	AY955138;		nosZ	Putative nitrous oxide reductase (Fragment)
Q58FR8	Q58FR8_9BACT	AY955104;		nosZ	Putative nitrous oxide reductase (Fragment)
Q531B3	Q531B3_9BACT	AY795792;		nosZ	Nitrous oxide reductase (Fragment)
Q531C1	Q531C1_9BACT	AY795780;		nosZ	Nitrous oxide reductase (Fragment)
Q3MSV8	Q3MSV8_9BACT	AJ704930;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MSY0	Q3MSY0_9BACT	AJ704193;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MSZ1	Q3MSZ1_9BACT	AJ704182;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MSX0	Q3MSX0_9BACT	AJ704203;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MSZ8	Q3MSZ8_9BACT	AJ704175;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT27	Q3MT27_9BACT	AJ704157;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT60	Q3MT60_9BACT	AJ704128;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT38	Q3MT38_9BACT	AJ704147;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT63	Q3MT63_9BACT	AJ704125;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT71	Q3MT71_9BACT	AJ704119;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MT96	Q3MT96_9BACT	AJ704099;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTB5	Q3MTB5_9BACT	AJ704081;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTC2	Q3MTC2_9BACT	AJ704074;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTB9	Q3MTB9_9BACT	AJ704077;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTF3	Q3MTF3_9BACT	AJ704044;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTJ4	Q3MTJ4_9BACT	AJ704004;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTH5	Q3MTH5_9BACT	AJ704022;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTL7	Q3MTL7_9BACT	AJ703981;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTN3	Q3MTN3_9BACT	AJ703965;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTL8	Q3MTL8_9BACT	AJ703980;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTN4	Q3MTN4_9BACT	AJ703964;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTR9	Q3MTR9_9BACT	AJ703929;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTS4	Q3MTS4_9BACT	AJ703924;		nosZ	Nitrous-oxide reductase (Fragment)
Q3MTV4	Q3MTV4_9BACT	AJ703894;		nosZ	Nitrous-oxide reductase (Fragment)
Q84IP4	Q84IP4_9BACT	AB089828;		nosZ	Nitrous oxide reductase (Fragment)
Q84IP7	Q84IP7_9BACT	AB089825;		nosZ	Nitrous oxide reductase (Fragment)
Q93N20	Q93N20_9BACT	AF390122;		nosZ	Nitrous oxide reductase (Fragment)
A4GZP2	A4GZP2_9BACT	AJ920309;		nosZ	Putative nitrous oxide reductase (Fragment)
A1XF25	A1XF25_9BACT	DQ350967;			Nitrous oxide reductase (Fragment)
A1XF50	A1XF50_9BACT	DQ350992;			Nitrous oxide reductase (Fragment)
A1XF41	A1XF41_9BACT	DQ350983;			Nitrous oxide reductase (Fragment)
A1XF62	A1XF62_9BACT	DQ351004;			Nitrous oxide reductase (Fragment)
A1XF17	A1XF17_9BACT	DQ350959;		nosZ	Nitrous oxide reductase (Fragment)
A1XEX6	A1XEX6_9BACT	DQ350918;		nosZ	Nitrous oxide reductase (Fragment)
A4GZN5	A4GZN5_9BACT	AJ920302;		nosZ	Putative nitrous oxide reductase (Fragment)
A4GZN8	A4GZN8_9BACT	AJ920305;		nosZ	Putative nitrous oxide reductase (Fragment)
A9Y2Z7	A9Y2Z7_9BACT	EU053035;		nosZ	Nitrous oxide reductase (Fragment)
A9Y2Z8	A9Y2Z8_9BACT	EU053036;		nosZ	Nitrous oxide reductase (Fragment)
A9Y326	A9Y326_9BACT	EU053064;		nosZ	Nitrous oxide reductase (Fragment)
A9Y329	A9Y329_9BACT	EU053067;		nosZ	Nitrous oxide reductase (Fragment)
A9YPR6	A9YPR6_9BACT	EU271741;		nosZ	NosZ (Fragment)
A9YPN5	A9YPN5_9BACT	EU271710;		nosZ	NosZ (Fragment)
A9Y322	A9Y322_9BACT	EU053060;		nosZ	Nitrous oxide reductase (Fragment)
A9YPQ7	A9YPQ7_9BACT	EU271732;		nosZ	NosZ (Fragment)
A9YPQ2	A9YPQ2_9BACT	EU271727;		nosZ	NosZ (Fragment)
A9YPS6	A9YPS6_9BACT	EU271751;		nosZ	NosZ (Fragment)
A9YPL7	A9YPL7_9BACT	EU271692;		nosZ	NosZ (Fragment)
A9YPN7	A9YPN7_9BACT	EU271712;		nosZ	NosZ (Fragment)
A7UD32	A7UD32_9BACT	EU045889;		nosZ	Nitrous oxide reductase (Fragment)
A7UMG3	A7UMG3_9BACT	EU083522;		nosZ	Nitrous oxide reductase (Fragment)
A7UD15	A7UD15_9BACT	EU045871;		nosZ	Nitrous oxide reductase (Fragment)
A7UMG2	A7UMG2_9BACT	EU083521;		nosZ	Nitrous oxide reductase (Fragment)
A7UD74	A7UD74_9BACT	EU045931;		nosZ	Nitrous oxide reductase (Fragment)
A8BFU3	A8BFU3_9BACT	EF644944;		nosZ	Putative nitrous oxide reductase (Fragment)
A8BFK0	A8BFK0_9BACT	EF644925;		nosZ	Putative nitrous oxide reductase (Fragment)
A8BG58	A8BG58_9BACT	EF644980;		nosZ	Putative nitrous oxide reductase (Fragment)
A8BFX5	A8BFX5_9BACT	EF644952;		nosZ	Putative nitrous oxide reductase (Fragment)
A8BFK5	A8BFK5_9BACT	EF644926;		nosZ	Putative nitrous oxide reductase (Fragment)
A8BFP6	A8BFP6_9BACT	EF644934;		nosZ	Putative nitrous oxide reductase (Fragment)
A9Y2Y4	A9Y2Y4_9BACT	EU053022;		nosZ	Nitrous oxide reductase (Fragment)
A9Y2Y3	A9Y2Y3_9BACT	EU053021;		nosZ	Nitrous oxide reductase (Fragment)
A9YRR8	A9YRR8_9BACT	EU284712;			Nitrous oxide reductase (Fragment)
A9Y2Y5	A9Y2Y5_9BACT	EU053023;		nosZ	Nitrous oxide reductase (Fragment)
B5LRL9	B5LRL9_9BACT	EU885267;		nosZ	Nitrous oxide reductase (Fragment)
B5LRL3	B5LRL3_9BACT	EU885261;		nosZ	Nitrous oxide reductase (Fragment)
B6V0R5	B6V0R5_9BACT	FJ227184;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0P6	B6V0P6_9BACT	FJ227165;		nosZ	Putative nitrous oxide reductase (Fragment)
B5U957	B5U957_9BACT	AB261508;		nosZ	Nitrous oxide redactase (Fragment)
B6UUT3	B6UUT3_9BACT	FJ209434;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUM0	B6UUM0_9BACT	FJ209371;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUN5	B6UUN5_9BACT	FJ209386;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUN0	B6UUN0_9BACT	FJ209381;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUQ4	B6UUQ4_9BACT	FJ209405;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU3	B6UUU3_9BACT	FJ209444;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUT9	B6UUT9_9BACT	FJ209440;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU5	B6UUU5_9BACT	FJ209446;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUP5	B6UUP5_9BACT	FJ209396;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU9	B6UUU9_9BACT	FJ209450;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUY0	B6UUY0_9BACT	FJ209481;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUQ8	B6UUQ8_9BACT	FJ209409;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUV0	B6UUV0_9BACT	FJ209451;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0P8	B6V0P8_9BACT	FJ227167;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU0	B6UUU0_9BACT	FJ209441;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU6	B6UUU6_9BACT	FJ209447;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0R8	B6V0R8_9BACT	FJ227187;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUU8	B6UUU8_9BACT	FJ209449;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0S9	B6V0S9_9BACT	FJ227198;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0V6	B6V0V6_9BACT	FJ227225;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0X4	B6V0X4_9BACT	FJ227243;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0Q5	B6V0Q5_9BACT	FJ227174;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UUX8	B6UUX8_9BACT	FJ209479;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0U1	B6V0U1_9BACT	FJ227210;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0Y0	B6V0Y0_9BACT	FJ227249;		nosZ	Putative nitrous oxide reductase (Fragment)
C1JKE0	C1JKE0_9BACT	FJ686229;		nosZ	Nitrous oxide reductase (Fragment)
C1JKC7	C1JKC7_9BACT	FJ686216;		nosZ	Nitrous oxide reductase (Fragment)
C1JK93	C1JK93_9BACT	FJ686182;		nosZ	Nitrous oxide reductase (Fragment)
C1JKF8	C1JKF8_9BACT	FJ686247;		nosZ	Nitrous oxide reductase (Fragment)
C1JKH8	C1JKH8_9BACT	FJ686267;		nosZ	Nitrous oxide reductase (Fragment)
C1JKC9	C1JKC9_9BACT	FJ686218;		nosZ	Nitrous oxide reductase (Fragment)
C1JKD8	C1JKD8_9BACT	FJ686227;		nosZ	Nitrous oxide reductase (Fragment)
C1JKI9	C1JKI9_9BACT	FJ686278;		nosZ	Nitrous oxide reductase (Fragment)
C1JKM0	C1JKM0_9BACT	FJ686309;		nosZ	Nitrous oxide reductase (Fragment)
C1JKI6	C1JKI6_9BACT	FJ686275;		nosZ	Nitrous oxide reductase (Fragment)
C1JKI5	C1JKI5_9BACT	FJ686274;		nosZ	Nitrous oxide reductase (Fragment)
C1JKJ7	C1JKJ7_9BACT	FJ686286;		nosZ	Nitrous oxide reductase (Fragment)
C1JKJ2	C1JKJ2_9BACT	FJ686281;		nosZ	Nitrous oxide reductase (Fragment)
C1JKM2	C1JKM2_9BACT	FJ686311;		nosZ	Nitrous oxide reductase (Fragment)
C1JKB4	C1JKB4_9BACT	FJ686203;		nosZ	Nitrous oxide reductase (Fragment)
B6UV23	B6UV23_9BACT	FJ209524;		nosZ	Putative nitrous oxide reductase (Fragment)
B6V0Y4	B6V0Y4_9BACT	FJ227253;		nosZ	Putative nitrous oxide reductase (Fragment)
C1JKB3	C1JKB3_9BACT	FJ686202;		nosZ	Nitrous oxide reductase (Fragment)
B6UV08	B6UV08_9BACT	FJ209509;		nosZ	Putative nitrous oxide reductase (Fragment)
B6UV31	B6UV31_9BACT	FJ209532;		nosZ	Putative nitrous oxide reductase (Fragment)
B8R0E5	B8R0E5_9BACT	EU749040;		nosZ	Nitrous-oxide reductase (Fragment)
B8R0C0	B8R0C0_9BACT	EU749003;		nosZ	Nitrous-oxide reductase (Fragment)
B8R0C4	B8R0C4_9BACT	EU749010;		nosZ	Nitrous-oxide reductase (Fragment)
B8R0D6	B8R0D6_9BACT	EU749033;		nosZ	Nitrous-oxide reductase (Fragment)
B8XLG0	B8XLG0_9BACT	FJ403223;		nosZ	Nitrous oxide reductase (Fragment)
C1JKK1	C1JKK1_9BACT	FJ686290;		nosZ	Nitrous oxide reductase (Fragment)
C5J843	C5J843_9BACT	FM993390;		nosZ	Nitrous oxide reductase (Fragment)
C5J840	C5J840_9BACT	FM993387;		nosZ	Nitrous oxide reductase (Fragment)
C5J807	C5J807_9BACT	FM993351;		nosZ	Nitrous oxide reductase (Fragment)
C5J8R1	C5J8R1_9BACT	FN295922;		nosZ	Nitrous oxide reductase (Fragment)
C5J866	C5J866_9BACT	FM993415;		nosZ	Nitrous oxide reductase (Fragment)
C5J8J9	C5J8J9_9BACT	FN295859;		nosZ	Nitrous oxide reductase (Fragment)
C5J8S2	C5J8S2_9BACT	FN295933;		nosZ	Nitrous oxide reductase (Fragment)
C5J8T8	C5J8T8_9BACT	FN295950;		nosZ	Nitrous oxide reductase (Fragment)
C6GIP6	C6GIP6_9BACT	FJ969095;			Nitrous oxide reductase (Fragment)
D0R702	D0R702_9BACT	FN430509;		nosZ	Nitrous oxide reductase (Fragment)
D0R750	D0R750_9BACT	FN430559;		nosZ	Nitrous oxide reductase (Fragment)
D0R6Y9	D0R6Y9_9BACT	FN430496;		nosZ	Nitrous oxide reductase (Fragment)
C1JKQ5	C1JKQ5_9BACT	FJ686344;		nosZ	Nitrous oxide reductase (Fragment)
C1JKR4	C1JKR4_9BACT	FJ686353;		nosZ	Nitrous oxide reductase (Fragment)
C1JKX5	C1JKX5_9BACT	FJ686414;		nosZ	Nitrous oxide reductase (Fragment)
C1JL46	C1JL46_9BACT	FJ686485;		nosZ	Nitrous oxide reductase (Fragment)
C1JKU4	C1JKU4_9BACT	FJ686383;		nosZ	Nitrous oxide reductase (Fragment)
C1JL09	C1JL09_9BACT	FJ686448;		nosZ	Nitrous oxide reductase (Fragment)
C1KJC7	C1KJC7_9BACT	FJ842459;		nosZ	Nitrous oxide reductase (Fragment)
C1JL04	C1JL04_9BACT	FJ686443;		nosZ	Nitrous oxide reductase (Fragment)
C1JL39	C1JL39_9BACT	FJ686478;		nosZ	Nitrous oxide reductase (Fragment)
C1JKP9	C1JKP9_9BACT	FJ686338;		nosZ	Nitrous oxide reductase (Fragment)
C1JKZ4	C1JKZ4_9BACT	FJ686433;		nosZ	Nitrous oxide reductase (Fragment)
C1JKR0	C1JKR0_9BACT	FJ686349;		nosZ	Nitrous oxide reductase (Fragment)
C1JKR2	C1JKR2_9BACT	FJ686351;		nosZ	Nitrous oxide reductase (Fragment)
C1JL11	C1JL11_9BACT	FJ686450;		nosZ	Nitrous oxide reductase (Fragment)
C1JKN5	C1JKN5_9BACT	FJ686324;		nosZ	Nitrous oxide reductase (Fragment)
C1JKJ3	C1JKJ3_9BACT	FJ686282;		nosZ	Nitrous oxide reductase (Fragment)
C1JKR9	C1JKR9_9BACT	FJ686358;		nosZ	Nitrous oxide reductase (Fragment)
C1JL47	C1JL47_9BACT	FJ686486;		nosZ	Nitrous oxide reductase (Fragment)
C1JKC2	C1JKC2_9BACT	FJ686211;		nosZ	Nitrous oxide reductase (Fragment)
C3VI99	C3VI99_9BACT	FJ866585;		nosZ	Nitrous oxide reductase (Fragment)
C3VI91	C3VI91_9BACT	FJ866577;		nosZ	Nitrous oxide reductase (Fragment)
C5J7Y5	C5J7Y5_9BACT	FM993328;		nosZ	Nitrous oxide reductase (Fragment)
C5J812	C5J812_9BACT	FM993357;		nosZ	Nitrous oxide reductase (Fragment)
C5J7Z5	C5J7Z5_9BACT	FM993339;		nosZ	Nitrous oxide reductase (Fragment)
C5J7Y2	C5J7Y2_9BACT	FM993325;		nosZ	Nitrous oxide reductase (Fragment)
C5J813	C5J813_9BACT	FM993358;		nosZ	Nitrous oxide reductase (Fragment)
C5J817	C5J817_9BACT	FM993362;		nosZ	Nitrous oxide reductase (Fragment)
C5J8P1	C5J8P1_9BACT	FN295902;		nosZ	Nitrous oxide reductase (Fragment)
C5J8K7	C5J8K7_9BACT	FN295868;		nosZ	Nitrous oxide reductase (Fragment)
C5J846	C5J846_9BACT	FM993393;		nosZ	Nitrous oxide reductase (Fragment)
D5JY78	D5JY78_9BACT	GU362715;		nosZ	Nitrous oxide reductase (Fragment)
D5JYB8	D5JYB8_9BACT	GU362757;		nosZ	Nitrous oxide reductase (Fragment)
D5JY90	D5JY90_9BACT	GU362729;		nosZ	Nitrous oxide reductase (Fragment)
D5JY88	D5JY88_9BACT	GU362727;		nosZ	Nitrous oxide reductase (Fragment)
D5JYB9	D5JYB9_9BACT	GU362759;		nosZ	Nitrous oxide reductase (Fragment)
D5JYC4	D5JYC4_9BACT	GU362765;		nosZ	Nitrous oxide reductase (Fragment)
D0R716	D0R716_9BACT	FN430523;		nosZ	Nitrous oxide reductase (Fragment)
D0R710	D0R710_9BACT	FN430517;		nosZ	Nitrous oxide reductase (Fragment)
D3K3K7	D3K3K7_9BACT	GU363121;		nosZ	Putative nitrous oxide reductase (Fragment)
D3K3M2	D3K3M2_9BACT	GU363136;		nosZ	Putative nitrous oxide reductase (Fragment)
D7GL99	D7GL99_9BACT	FN868507;		nosZ	Nitrous-oxide reductase (Fragment)
D7GLB4	D7GLB4_9BACT	FN868522;		nosZ	Nitrous-oxide reductase (Fragment)
D7GL96	D7GL96_9BACT	FN868504;		nosZ	Nitrous-oxide reductase (Fragment)
E0WGT6	E0WGT6_9BACT	FN859955;		nosZ	Nitrous oxide reductase (Fragment)
E0WGL7	E0WGL7_9BACT	FN859886;		nosZ	Nitrous oxide reductase (Fragment)
E0WGQ0	E0WGQ0_9BACT	FN859919;		nosZ	Nitrous oxide reductase (Fragment)
E0WGL3	E0WGL3_9BACT	FN859882;		nosZ	Nitrous oxide reductase (Fragment)
E0WGP1	E0WGP1_9BACT	FN859910;		nosZ	Nitrous oxide reductase (Fragment)
E0WGI2	E0WGI2_9BACT	FN859752;		nosZ	Nitrous oxide reductase (Fragment)
E0WGG7	E0WGG7_9BACT	FN859737;		nosZ	Nitrous oxide reductase (Fragment)
E0WGF2	E0WGF2_9BACT	FN859722;		nosZ	Nitrous oxide reductase (Fragment)
E0WGL2	E0WGL2_9BACT	FN859881;		nosZ	Nitrous oxide reductase (Fragment)
E0WGM3	E0WGM3_9BACT	FN859892;		nosZ	Nitrous oxide reductase (Fragment)
E0WGM2	E0WGM2_9BACT	FN859891;		nosZ	Nitrous oxide reductase (Fragment)
E0YM91	E0YM91_9BACT	HM104396;		nirS	Nitrite reductase (Fragment)
E0YM98	E0YM98_9BACT	HM104403;		nosZ	Nitrous oxide reductase (Fragment)
E5FXX4	E5FXX4_9BACT	HM628840;		nirK	Copper-containing nitrite reductase (Fragment)
E5FXT0	E5FXT0_9BACT	HM628796;		nosZ	Putative nitrous oxide reductase (Fragment)
E5FY09	E5FY09_9BACT	HM628875;		nirS	Nitrite reductase (Fragment)
E5FY13	E5FY13_9BACT	HM628879;		nirS	Nitrite reductase (Fragment)
E5FXY4	E5FXY4_9BACT	HM628850;		nirS	Nitrite reductase (Fragment)
E5FXZ8	E5FXZ8_9BACT	HM628864;		nirS	Nitrite reductase (Fragment)
E5FXV5	E5FXV5_9BACT	HM628821;		nirK	Copper-containing nitrite reductase (Fragment)
E5FXW1	E5FXW1_9BACT	HM628827;		nirK	Copper-containing nitrite reductase (Fragment)
E5FY08	E5FY08_9BACT	HM628874;		nirS	Nitrite reductase (Fragment)
E5FXU6	E5FXU6_9BACT	HM628812;		nirK	Copper-containing nitrite reductase (Fragment)
E5FXW6	E5FXW6_9BACT	HM628832;		nirK	Copper-containing nitrite reductase (Fragment)
E5FXY8	E5FXY8_9BACT	HM628854;		nirS	Nitrite reductase (Fragment)
E5FXX6	E5FXX6_9BACT	HM628842;		nirK	Copper-containing nitrite reductase (Fragment)
E5Q8N1	E5Q8N1_9BACT	HQ625237;		nosZ	Nitrous oxide reductase (Fragment)
E5FXS2	E5FXS2_9BACT	HM628786;		nosZ	Putative nitrous oxide reductase (Fragment)
E5Q8P7	E5Q8P7_9BACT	HQ625253;		nosZ	Nitrous oxide reductase (Fragment)
E5Q8N7	E5Q8N7_9BACT	HQ625243;		nosZ	Nitrous oxide reductase (Fragment)
E5Q8N0	E5Q8N0_9BACT	HQ625236;		nosZ	Nitrous oxide reductase (Fragment)
E5Q8P5	E5Q8P5_9BACT	HQ625251;		nosZ	Nitrous oxide reductase (Fragment)
E5Q8M4	E5Q8M4_9BACT	HQ625230;		nosZ	Nitrous oxide reductase (Fragment)
E7D546	E7D546_9BACT	HQ115327;		nosZ	Nitrous oxide reductase (Fragment)
E7D5G7	E7D5G7_9BACT	HQ115448;		nosZ	Nitrous oxide reductase (Fragment)
