Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
Q7X1F8	Q7X1F8_9BACT	AY204398;		nifH	NifH
J9UE46	J9UE46_9BRAD	JX292080;		nifH	Nitrogenase reductase (Fragment)
Q7X1G0	Q7X1G0_9BACT	AY204397;			NifK (Fragment)
F4ZR23	F4ZR23_9BRAD	HQ259564;		nifH	Nitrogenase Fe protein (Fragment)
B0FMF4	B0FMF4_9ACTO	EU338265;		nifD	Dinitrogenase alpha subunit (Fragment)
C0CJK1	C0CJK1_9FIRM	ACBZ01000044;		RUMHYD_01021	Putative uncharacterized protein
A3FFU1	A3FFU1_9BURK	EF374073;		nodA	Acyltransferase (Fragment)
H9C4W0	H9C4W0_9BACT	JQ231107;		nifK	NifK
Q7X1A9	Q7X1A9_9BACT	AY204431;			NifX-associated protein
H9BBF2	H9BBF2_9BRAD	JN993736;		nifH	Dinitrogenase reductase (Fragment)
A0ZAW0	A0ZAW0_NODSP	AAVW01000003;		N9414_15060	Nitrogenase iron protein
M3QIY9	M3QIY9_HELPX	APEE01000052;		HMPREF1427_01114	Uncharacterized protein
S6D010	S6D010_9BURK	HF536738;		nifH	Nitrogenase reductase (Fragment)
B0FWQ4	B0FWQ4_9BRAD	EU357925;		nifH	Nitrogenase reductase (Fragment)
M1UH92	M1UH92_9RHIZ	KC237450;		nifH	Nitrogenase Fe protein (Fragment)
Q8KTK6	Q8KTK6_9RHIZ	AF484648;		nifH	Nitrogenase iron protein (Fragment)
M4VL87	M4VL87_9BRAD	KC356290;		nifH	Nitrogenase Fe protein (Fragment)
H9BBG3	H9BBG3_9BRAD	JN993747;		nifD	Dinitrogenase alpha subunit (Fragment)
C5I0X8	C5I0X8_9RHIZ	FJ623150;			NifH (Fragment)
Q7X1F6	Q7X1F6_9BACT	AY204398;		nifK	NifK (Fragment)
B2ZDY8	B2ZDY8_9BRAD	EU646533;		nifD	Dinitrogenase alpha subunit (Fragment)
I9L5M0	I9L5M0_9SPHN	AKFJ01000028;		WSK_1769	Nitrogenase protein alpha chain (EC 1.18.6.1)
X2FEV9	X2FEV9_9BRAD	KF472756;		nifH	Nitrogenase Fe protein (Fragment)
I9WHA6	I9WHA6_9SPHN	AKFJ01000028;		WSK_1766	Nitrogenase molybdenum-cofactor biosynthesis protein NifN
R6HCR5	R6HCR5_9FIRM	CBDN010000022;		BN574_00739	Nitrogenase iron protein
I9WHH5	I9WHH5_9SPHN	AKFJ01000028;		WSK_1768	Nitrogenase molybdenum-iron protein beta chain
I9C894	I9C894_9SPHN	AKFJ01000028;		nifH WSK_1770	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
G5HN07	G5HN07_9FIRM	ADLJ01000030;		HMPREF9469_03833	Uncharacterized protein
I9C748	I9C748_9SPHN	AKFJ01000028;		WSK_1767	Nitrogenase MoFe cofactor biosynthesis
A0A059UEL4	A0A059UEL4_9BRAD	KJ546633;		nifH	NifH (Fragment)
G5HGJ6	G5HGJ6_9FIRM	ADLJ01000013;		HMPREF9469_01708	Uncharacterized protein
A6CPP2	A6CPP2_9BACI	ABCF01000027;		BSG1_10859	Chromosome partitioning protein transcriptional regulator
X2FDK9	X2FDK9_9BRAD	KF472775;		nifH	Nitrogenase Fe protein (Fragment)
I9L5L6	I9L5L6_9SPHN	AKFJ01000028;		WSK_1764	Nitrogen fixation protein
I9WH94	I9WH94_9SPHN	AKFJ01000028;		nifW WSK_1751	Nitrogenase-stabilizing/protective protein NifW
U2D4H6	U2D4H6_9FIRM	AWSY01000173;		HMPREF1547_03038	Putative nitrogenase iron protein
B0FMD9	B0FMD9_9ACTO	EU338257;		nifK	Dinitrogenase beta subunit (Fragment)
G4XJB9	G4XJB9_9BRAD	JF821032;		nifH	Dinitrogenase reductase (Fragment)
V5NU75	V5NU75_9BRAD	KF532371;		nifD	Dinitrogenase alpha subunit (Fragment)
Q6US88	Q6US88_RHORU	AY362827;		nifW	Nitrogenase-stabilizing/protective protein NifW
H6WP23	H6WP23_9NOSO	JQ272185;		nifD	NifD (Fragment)
M5RJ34	M5RJ34_9PLAN	ANOG01000539;		RMSM_03750	Chromosome partitioning protein parA
I3Y347	I3Y347_9BRAD	JX013877;		nifH	Dinitrogenase reductase (Fragment)
M4VPV0	M4VPV0_9BRAD	KC356334;		nifH	Nitrogenase Fe protein (Fragment)
O68939	O68939_RHORU	AF058778;		anfD	Dinitrogenase 3 alpha subunit (Fragment)
D3G9U6	D3G9U6_9ENTR	FJ593864;		nifH	Dinitrogenase reductase (Fragment)
B0FME8	B0FME8_9ACTO	EU338262;		nifD	Dinitrogenase alpha subunit (Fragment)
D2KZW0	D2KZW0_9PROT	AB542367;		nifH	Nitrogenase reductase (Fragment)
H9BJP4	H9BJP4_9BACT	JQ032624;		nifH	Nitrogenase Fe protein (Fragment)
H2EZT7	H2EZT7_9NOSO	JQ246547;		nifH	Dinitrogenase reductase (Fragment)
S6D5X5	S6D5X5_9BURK	HF544442;		nifH	Nitrogenase reductase (Fragment)
U3PRR8	U3PRR8_9GAMM	KF151383;		nifH	Nitrogenase reductase (Fragment)
A7KTP8	A7KTP8_MASLA	EF570565;		nifH	Nitrogenase protein (Fragment)
D3Y4V6	D3Y4V6_9BRAD	GU433557;		nifH	Nitrogenase reductase (Fragment)
G4XJH2	G4XJH2_9BRAD	JF821085;		nifD	Dinitrogenase alpha subunit (Fragment)
O68941	O68941_RHORU	AF058778;		anfK	Dinitrogenase 3 beta subunit (Fragment)
V9XT17	V9XT17_9BRAD	KF114595;			Nitrogenase Fe protein (Fragment)
F6JQB8	F6JQB8_9BRAD	GQ336839;		nifH	NifH (Fragment)
G4WY27	G4WY27_9BURK	JF683718;		nifH	Nitrogenase reductase (EC 1.18.6.1) (Fragment)
B5M454	B5M454_9RHIZ	EU934433;		nifH	NifH (Fragment)
Q8GDC5	Q8GDC5_RHORU	AY150801;		bchX	BchX (Fragment)
B0FMD8	B0FMD8_9ACTO	EU338257;		nifD	Dinitrogenase alpha subunit (Fragment)
T9XP00	T9XP00_CORDP	AUZO01000025;		B179_10564	Nitrogenase iron protein
B0FME9	B0FME9_9ACTO	EU338262;		nifK	Dinitrogenase beta subunit (Fragment)
U2E9X9	U2E9X9_9FIRM	AWSY01000173;		HMPREF1547_03047	Putative nitrogenase iron protein
V9VA46	V9VA46_9BRAD	KF859894;		nifH	Nitrogenase Fe protein (Fragment)
Q9Z6B1	Q9Z6B1_9PROT	AF099781;		nifH	Nitrogenase iron protein (Fragment)
Q70YB1	Q70YB1_9RHIZ	AJ505314;		nifH	Nitrogenase reductase (Fragment)
I3Y348	I3Y348_9BRAD	JX013878;		nifH	Dinitrogenase reductase (Fragment)
A9UDW9	A9UDW9_9RHIZ	EU146012;		nifH	Nitrogenase reductase (Fragment)
O30837	O30837_RHORU	AF018954;		bchX	Chlorin reductase subunit (Fragment)
J9DD39	J9DD39_9RHOB	AKZI01000179;		A33M_1298	Nitrogenase (Molybdenum-iron) beta chain
K6U8T2	K6U8T2_9CLOT	ALXI01000139;		A370_04187	Nitrogenase molybdenum-iron protein beta chain
X2FDK2	X2FDK2_9BRAD	KF472765;		nifH	Nitrogenase Fe protein (Fragment)
A0A037Z3P3	A0A037Z3P3_CLOTT	APJS01000058;		CTM_14573	NifH/frxC-family protein
J6UD95	J6UD95_9RHOB	AKZI01000081;		A33M_3963	Dinitrogenase 3 delta subunit
J6J1X8	J6J1X8_9RHOB	AKZI01000081;		A33M_3964	Nitrogenase (Iron-iron) beta chain
X2FII3	X2FII3_9BRAD	KF472704;		nifH	Nitrogenase Fe protein (Fragment)
J6UH79	J6UH79_9RHOB	AKZI01000020;		A33M_1603	Chlorophyllide reductase subunit BchX
A0A060L8Z8	A0A060L8Z8_9BACL	KJ627375;		nifH	Nitrogenase iron protein (Fragment)
J9DSR4	J9DSR4_9RHOB	AKZI01000179;		A33M_1297	Nitrogenase protein alpha chain (EC 1.18.6.1)
B6BVR8	B6BVR8_9PROT	DS995299;		KB13_944	Cobyrinic Acid a,c-diamide synthase
J9DDS1	J9DDS1_9RHOB	AKZI01000179;		nifH A33M_1296	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K6TL22	K6TL22_9CLOT	ALXI01000139;		nifH A370_04208	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K6TL06	K6TL06_9CLOT	ALXI01000139;		A370_04188	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifE
J6UH60	J6UH60_9RHOB	AKZI01000020;		bchL A33M_1578	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
K6TAB6	K6TAB6_9CLOT	ALXI01000057;		A370_01588	Nitrogenase molybdenum-iron protein, alpha and beta chain
K6TXK1	K6TXK1_9CLOT	ALXI01000139;		A370_04209	Nitrogenase protein alpha chain (EC 1.18.6.1)
K6UAL4	K6UAL4_9CLOT	ALXI01000094;		A370_02730	Nitrogenase molybdenum-iron protein, alpha and beta chain
J6IZL1	J6IZL1_9RHOB	AKZI01000099;		A33M_4498	Nitrogenase FeMo-cofactor scaffold and assembly protein NifN
K6T0D9	K6T0D9_9CLOT	ALXI01000139;		A370_04211	Nitrogenase molybdenum-iron protein, alpha and beta chain
K6U8F2	K6U8F2_9CLOT	ALXI01000003;		nifH A370_00146	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K6TXI7	K6TXI7_9CLOT	ALXI01000139;		A370_04189	Nitrogenase cofactor biosynthesis protein NifB
K6TL02	K6TL02_9CLOT	ALXI01000139;		nifH A370_04183	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
J5PIH8	J5PIH8_9RHOB	AKZI01000081;		nifH A33M_3961	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K6T393	K6T393_9CLOT	ALXI01000111;		nifH A370_03564	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K6T0B9	K6T0B9_9CLOT	ALXI01000139;		A370_04186	Nitrogenase protein alpha chain (EC 1.18.6.1)
J6LAJ8	J6LAJ8_9RHOB	AKZI01000099;		A33M_4496	NifX-associated protein
A0A037ZAN2	A0A037ZAN2_CLOTT	APJS01000005;		CTM_02134	Nitrogenase iron protein
K6TYV6	K6TYV6_9CLOT	ALXI01000139;		A370_04210	Vanadium/alternative nitrogenase delta subunit
A0A062UZ13	A0A062UZ13_CLOSG	JFBQ01000004;		nifH CSPO_4c02640	Nitrogenase iron protein NifH (EC 1.18.6.1)
J6UB77	J6UB77_9RHOB	AKZI01000099;		nifW A33M_4489	Nitrogenase-stabilizing/protective protein NifW
J6LC92	J6LC92_9RHOB	AKZI01000081;		A33M_3962	Nitrogenase protein alpha chain (EC 1.18.6.1)
Q5DP23	Q5DP23_9NOST	AY553319;		nifH	Dinitrogenase reductase (Fragment)
Q0PU28	Q0PU28_9BACT	DQ776583;			NifH (Fragment)
Q0PTY9	Q0PTY9_9BACT	DQ776622;			NifH (Fragment)
Q0PU06	Q0PU06_9BACT	DQ776605;			NifH (Fragment)
Q0PU35	Q0PU35_9BACT	DQ776576;			NifH (Fragment)
Q0PU71	Q0PU71_9BACT	DQ776540;			NifH (Fragment)
Q0PTT5	Q0PTT5_9BACT	DQ776676;			NifH (Fragment)
Q000P0	Q000P0_9BACT	DQ987551;		nifH	Dinitrogenase reductase (Fragment)
Q0PUC6	Q0PUC6_9BACT	DQ776485;			NifH (Fragment)
Q0PU70	Q0PU70_9BACT	DQ776541;			NifH (Fragment)
Q0PUM4	Q0PUM4_9BACT	DQ776387;			NifH (Fragment)
Q0PUI6	Q0PUI6_9BACT	DQ776425;			NifH (Fragment)
Q0PTY6	Q0PTY6_9BACT	DQ776625;			NifH (Fragment)
Q0PUN7	Q0PUN7_9BACT	DQ776374;			NifH (Fragment)
Q0PUH1	Q0PUH1_9BACT	DQ776440;			NifH (Fragment)
Q0PUQ6	Q0PUQ6_9BACT	DQ776355;			NifH (Fragment)
Q0PUB5	Q0PUB5_9BACT	DQ776496;			NifH (Fragment)
Q0PUS2	Q0PUS2_9BACT	DQ776339;			NifH (Fragment)
Q000N4	Q000N4_9BACT	DQ987557;		nifH	Dinitrogenase reductase (Fragment)
Q000N3	Q000N3_9BACT	DQ987558;		nifH	Dinitrogenase reductase (Fragment)
A0SHR0	A0SHR0_9MICC	DQ376005;			NifH (Fragment)
B0FK08	B0FK08_9BACT	EU331488;		nifH	NifH (Fragment)
B0FK82	B0FK82_9BACT	EU331562;		nifH	NifH (Fragment)
A5HEJ0	A5HEJ0_9BACT	EF521044;		nifH	Dinitrogenase reductase (Fragment)
A5HEJ3	A5HEJ3_9BACT	EF521047;		nifH	Dinitrogenase reductase (Fragment)
A5HEI7	A5HEI7_9BACT	EF521041;		nifH	Dinitrogenase reductase (Fragment)
A5HEN4	A5HEN4_9BACT	EF521088;		nifH	Dinitrogenase reductase (Fragment)
B6DMQ9	B6DMQ9_9BACT	FJ008224;		nifH	Dinitrogenase reductase (Fragment)
B6DMV3	B6DMV3_9BACT	FJ008268;		nifH	Dinitrogenase reductase (Fragment)
B6DMW5	B6DMW5_9BACT	FJ008280;		nifH	Dinitrogenase reductase (Fragment)
B6DMX9	B6DMX9_9BACT	FJ008294;		nifH	Dinitrogenase reductase (Fragment)
B6DNM2	B6DNM2_9BACT	FJ008537;		nifH	Dinitrogenase reductase (Fragment)
B6DNM8	B6DNM8_9BACT	FJ008543;		nifH	Dinitrogenase reductase (Fragment)
B6DN44	B6DN44_9BACT	FJ008359;		nifH	Dinitrogenase reductase (Fragment)
B6DND5	B6DND5_9BACT	FJ008450;		nifH	Dinitrogenase reductase (Fragment)
B6DNP8	B6DNP8_9BACT	FJ008563;		nifH	Dinitrogenase reductase (Fragment)
B6DMR2	B6DMR2_9BACT	FJ008227;		nifH	Dinitrogenase reductase (Fragment)
B6DNI0	B6DNI0_9BACT	FJ008495;		nifH	Dinitrogenase reductase (Fragment)
B0FK71	B0FK71_9BACT	EU331551;		nifH	NifH (Fragment)
B0FK16	B0FK16_9BACT	EU331496;		nifH	NifH (Fragment)
C5IBQ9	C5IBQ9_9BACT	FJ841943;		nifH	NifH (Fragment)
D0R8K0	D0R8K0_9BURK	FN544008;		nifH	Nitrogenase reductase (Fragment)
D1LZT5	D1LZT5_9BACT	GU111846;		nifH	Dinitrogenase reductase (Fragment)
D1LZP3	D1LZP3_9BACT	GU111804;		nifH	Dinitrogenase reductase (Fragment)
D1LZS9	D1LZS9_9BACT	GU111840;		nifH	Dinitrogenase reductase (Fragment)
D1LZU1	D1LZU1_9BACT	GU111852;		nifH	Dinitrogenase reductase (Fragment)
D1LZT2	D1LZT2_9BACT	GU111843;		nifH	Dinitrogenase reductase (Fragment)
D1LZU5	D1LZU5_9BACT	GU111856;		nifH	Dinitrogenase reductase (Fragment)
D6NU77	D6NU77_9BACT	GU727691;		nifH	Nitrogenase iron protein (Fragment)
D6NU79	D6NU79_9BACT	GU727693;		nifH	Nitrogenase iron protein (Fragment)
E1V2X9	E1V2X9_9BACT	FN824304;		nifH	Dinitrogenase reductase (Fragment)
S6KC49	S6KC49_VIBNA	ATFJ01000012;		M272_08265	Uncharacterized protein
B6DMZ2	B6DMZ2_9BACT	FJ008307;		nifH	Dinitrogenase reductase (Fragment)
D6NU73	D6NU73_9BACT	GU727687;		nifH	Nitrogenase iron protein (Fragment)
Q0PUG1	Q0PUG1_9BACT	DQ776450;			NifH (Fragment)
M4N6Y8	M4N6Y8_9GAMM	KC140362;		nifH	Nitrogenase reductase (Fragment)
A5HEN8	A5HEN8_9BACT	EF521092;		nifH	Dinitrogenase reductase (Fragment)
A5HEP0	A5HEP0_9BACT	EF521094;		nifH	Dinitrogenase reductase (Fragment)
A5HEQ0	A5HEQ0_9BACT	EF521104;		nifH	Dinitrogenase reductase (Fragment)
B6DNC3	B6DNC3_9BACT	FJ008438;		nifH	Dinitrogenase reductase (Fragment)
A8UH33	A8UH33_9RHIZ	EU130420;		nifH	Nitrogenase iron protein (Fragment)
A5HEK3	A5HEK3_9BACT	EF521057;		nifH	Dinitrogenase reductase (Fragment)
M1T3L7	M1T3L7_9RHIZ	KC237438;		nifH	Nitrogenase Fe protein (Fragment)
B6DML2	B6DML2_9BACT	FJ008177;		nifH	Dinitrogenase reductase (Fragment)
B6DMT3	B6DMT3_9BACT	FJ008248;		nifH	Dinitrogenase reductase (Fragment)
B6DN70	B6DN70_9BACT	FJ008385;		nifH	Dinitrogenase reductase (Fragment)
D1LZS7	D1LZS7_9BACT	GU111838;		nifH	Dinitrogenase reductase (Fragment)
Q6BA45	Q6BA45_9SPHN	AY671998;		bchL	Protochlorophyllide reductase L subunit (Fragment)
B6DMR8	B6DMR8_9BACT	FJ008233;		nifH	Dinitrogenase reductase (Fragment)
B6DND6	B6DND6_9BACT	FJ008451;		nifH	Dinitrogenase reductase (Fragment)
A5HEP7	A5HEP7_9BACT	EF521101;		nifH	Dinitrogenase reductase (Fragment)
B6DNH2	B6DNH2_9BACT	FJ008487;		nifH	Dinitrogenase reductase (Fragment)
J9TNI3	J9TNI3_9RHIZ	JX292067;		nifH	Nitrogenase reductase (Fragment)
D1LZM1	D1LZM1_9BACT	GU111782;		nifH	Dinitrogenase reductase (Fragment)
A0A011V573	A0A011V573_RUMAL	JEOB01000001;		RASY3_02290	Mo-nitrogenase iron protein subunit NifH
J7H9V0	J7H9V0_9BACT	JX154831;		nifH	Nitrogenase iron protein (Fragment)
Q0PUL5	Q0PUL5_9BACT	DQ776396;			NifH (Fragment)
Q0PUB3	Q0PUB3_9BACT	DQ776498;			NifH (Fragment)
A5HER5	A5HER5_9BACT	EF521119;		nifH	Dinitrogenase reductase (Fragment)
B0FK02	B0FK02_9BACT	EU331482;		nifH	NifH (Fragment)
A5HEN2	A5HEN2_9BACT	EF521086;		nifH	Dinitrogenase reductase (Fragment)
D1LZT4	D1LZT4_9BACT	GU111845;		nifH	Dinitrogenase reductase (Fragment)
A5HEJ9	A5HEJ9_9BACT	EF521053;		nifH	Dinitrogenase reductase (Fragment)
Q0PTM2	Q0PTM2_9BACT	DQ776739;			NifH (Fragment)
Q0PUP2	Q0PUP2_9BACT	DQ776369;			NifH (Fragment)
Q0PTR8	Q0PTR8_9BACT	DQ776693;			NifH (Fragment)
B6DMW8	B6DMW8_9BACT	FJ008283;		nifH	Dinitrogenase reductase (Fragment)
B6DMS0	B6DMS0_9BACT	FJ008235;		nifH	Dinitrogenase reductase (Fragment)
Q0PTR6	Q0PTR6_9BACT	DQ776695;			NifH (Fragment)
Q0PU77	Q0PU77_9BACT	DQ776534;			NifH (Fragment)
B6DNF8	B6DNF8_9BACT	FJ008473;		nifH	Dinitrogenase reductase (Fragment)
D1LZP4	D1LZP4_9BACT	GU111805;		nifH	Dinitrogenase reductase (Fragment)
Q0PTV2	Q0PTV2_9BACT	DQ776659;			NifH (Fragment)
Q0PUN2	Q0PUN2_9BACT	DQ776379;			NifH (Fragment)
A5HEI8	A5HEI8_9BACT	EF521042;		nifH	Dinitrogenase reductase (Fragment)
B0FK58	B0FK58_9BACT	EU331538;		nifH	NifH (Fragment)
B6DNF6	B6DNF6_9BACT	FJ008471;		nifH	Dinitrogenase reductase (Fragment)
D1LZN2	D1LZN2_9BACT	GU111793;		nifH	Dinitrogenase reductase (Fragment)
Q0PU75	Q0PU75_9BACT	DQ776536;			NifH (Fragment)
Q27V56	Q27V56_9BACL	DQ364791;		nifH	NifH (Fragment)
A5HEI5	A5HEI5_9BACT	EF521039;		nifH	Dinitrogenase reductase (Fragment)
B6DNL1	B6DNL1_9BACT	FJ008526;		nifH	Dinitrogenase reductase (Fragment)
B6DN18	B6DN18_9BACT	FJ008333;		nifH	Dinitrogenase reductase (Fragment)
E1V2Y4	E1V2Y4_9BACT	FN824309;		nifH	Dinitrogenase reductase (Fragment)
D1LZS8	D1LZS8_9BACT	GU111839;		nifH	Dinitrogenase reductase (Fragment)
D6NU94	D6NU94_9BACT	GU727708;		nifH	Nitrogenase iron protein (Fragment)
E9L4B8	E9L4B8_9BACT	HM565843;		nifH	Nitrogenase iron protein (Fragment)
J7H9R5	J7H9R5_9BACT	JX154795;		nifH	Nitrogenase iron protein (Fragment)
J7HCW2	J7HCW2_9BACT	JX154715;		nifH	Nitrogenase iron protein (Fragment)
A5HEL9	A5HEL9_9BACT	EF521073;		nifH	Dinitrogenase reductase (Fragment)
B0FK53	B0FK53_9BACT	EU331533;		nifH	NifH (Fragment)
Q0PTN2	Q0PTN2_9BACT	DQ776729;			NifH (Fragment)
E1V2X3	E1V2X3_9BACT	FN824298;		nifH	Dinitrogenase reductase (Fragment)
Q0PUB9	Q0PUB9_9BACT	DQ776492;			NifH (Fragment)
B6DMQ4	B6DMQ4_9BACT	FJ008219;		nifH	Dinitrogenase reductase (Fragment)
B0FK64	B0FK64_9BACT	EU331544;		nifH	NifH (Fragment)
B6DMV9	B6DMV9_9BACT	FJ008274;		nifH	Dinitrogenase reductase (Fragment)
B6DNR4	B6DNR4_9BACT	FJ008579;		nifH	Dinitrogenase reductase (Fragment)
A5HER2	A5HER2_9BACT	EF521116;		nifH	Dinitrogenase reductase (Fragment)
Q0PUE4	Q0PUE4_9BACT	DQ776467;			NifH (Fragment)
Q0PU63	Q0PU63_9BACT	DQ776548;			NifH (Fragment)
Q0PTR7	Q0PTR7_9BACT	DQ776694;			NifH (Fragment)
B0FK87	B0FK87_9BACT	EU331567;		nifH	NifH (Fragment)
C1K6G8	C1K6G8_9PROT	FJ799358;		nifH	Nitrogenase reductase (Fragment)
C5IBP3	C5IBP3_9BACT	FJ841925;		nifH	NifH (Fragment)
D1LZU8	D1LZU8_9BACT	GU111862;		nifH	Dinitrogenase reductase (Fragment)
D1LZQ1	D1LZQ1_9BACT	GU111812;		nifH	Dinitrogenase reductase (Fragment)
B6DMN9	B6DMN9_9BACT	FJ008204;		nifH	Dinitrogenase reductase (Fragment)
Q0PUB8	Q0PUB8_9BACT	DQ776493;			NifH (Fragment)
A5HEK4	A5HEK4_9BACT	EF521058;		nifH	Dinitrogenase reductase (Fragment)
A5HEM5	A5HEM5_9BACT	EF521079;		nifH	Dinitrogenase reductase (Fragment)
B6DMP9	B6DMP9_9BACT	FJ008214;		nifH	Dinitrogenase reductase (Fragment)
B9V320	B9V320_MASLA	FJ427221;		nifH	Nitrogenase protein NifH (Fragment)
Q0PU26	Q0PU26_9BACT	DQ776585;			NifH (Fragment)
Q0PUM0	Q0PUM0_9BACT	DQ776391;			NifH (Fragment)
B0FK14	B0FK14_9BACT	EU331494;		nifH	NifH (Fragment)
C2IH69	C2IH69_VIBCL	ACHX01000010;		VCC_002107	Mrp protein
D1LZM8	D1LZM8_9BACT	GU111789;		nifH	Dinitrogenase reductase (Fragment)
D1LZN3	D1LZN3_9BACT	GU111794;		nifH	Dinitrogenase reductase (Fragment)
G3F572	G3F572_9RHIZ	JF450395;		nifH	Nitrogenase Fe protein (Fragment)
Q0PU92	Q0PU92_9BACT	DQ776519;			NifH (Fragment)
A5HEP3	A5HEP3_9BACT	EF521097;		nifH	Dinitrogenase reductase (Fragment)
B0FJZ0	B0FJZ0_9BACT	EU331470;		nifH	NifH (Fragment)
A0A011UAH3	A0A011UAH3_RUMAL	JEOB01000004;		RASY3_13695	NifK1 protein
C5IBP6	C5IBP6_9BACT	FJ841928;		nifH	NifH (Fragment)
C5IBQ8	C5IBQ8_9BACT	FJ841942;		nifH	NifH (Fragment)
E1V2Z3	E1V2Z3_9BACT	FN824318;		nifH	Dinitrogenase reductase (Fragment)
A5HEL6	A5HEL6_9BACT	EF521070;		nifH	Dinitrogenase reductase (Fragment)
Q0PU07	Q0PU07_9BACT	DQ776604;			NifH (Fragment)
B6DNE3	B6DNE3_9BACT	FJ008458;		nifH	Dinitrogenase reductase (Fragment)
C5IBQ5	C5IBQ5_9BACT	FJ841939;		nifH	NifH (Fragment)
Q0PU13	Q0PU13_9BACT	DQ776598;			NifH (Fragment)
Q000P2	Q000P2_9BACT	DQ987549;		nifH	Dinitrogenase reductase (Fragment)
B6DNN7	B6DNN7_9BACT	FJ008552;		nifH	Dinitrogenase reductase (Fragment)
D1LZT3	D1LZT3_9BACT	GU111844;		nifH	Dinitrogenase reductase (Fragment)
E9K743	E9K743_9BACT	GU456403;			NifH (Fragment)
J7HFW0	J7HFW0_9BACT	JX154775;		nifH	Nitrogenase iron protein (Fragment)
Q0PUN5	Q0PUN5_9BACT	DQ776376;			NifH (Fragment)
Q0PU10	Q0PU10_9BACT	DQ776601;			NifH (Fragment)
B6DN11	B6DN11_9BACT	FJ008326;		nifH	Dinitrogenase reductase (Fragment)
A5HEQ6	A5HEQ6_9BACT	EF521110;		nifH	Dinitrogenase reductase (Fragment)
B0FK24	B0FK24_9BACT	EU331504;		nifH	NifH (Fragment)
A5HEP1	A5HEP1_9BACT	EF521095;		nifH	Dinitrogenase reductase (Fragment)
B6DNK3	B6DNK3_9BACT	FJ008518;		nifH	Dinitrogenase reductase (Fragment)
C5IBR1	C5IBR1_9BACT	FJ841947;		nifH	NifH (Fragment)
B6DNR7	B6DNR7_9BACT	FJ008582;		nifH	Dinitrogenase reductase (Fragment)
B6DND4	B6DND4_9BACT	FJ008449;		nifH	Dinitrogenase reductase (Fragment)
B6DMQ8	B6DMQ8_9BACT	FJ008223;		nifH	Dinitrogenase reductase (Fragment)
D1LZT6	D1LZT6_9BACT	GU111847;		nifH	Dinitrogenase reductase (Fragment)
D1LZQ6	D1LZQ6_9BACT	GU111817;		nifH	Dinitrogenase reductase (Fragment)
D1LZQ5	D1LZQ5_9BACT	GU111816;		nifH	Dinitrogenase reductase (Fragment)
D1LZQ0	D1LZQ0_9BACT	GU111811;		nifH	Dinitrogenase reductase (Fragment)
D6NU75	D6NU75_9BACT	GU727689;		nifH	Nitrogenase iron protein (Fragment)
M1T1Z4	M1T1Z4_9CYAN	KC243670;		nifH	Dinitrogenase reductase (Fragment)
B6DNK7	B6DNK7_9BACT	FJ008522;		nifH	Dinitrogenase reductase (Fragment)
Q0PUN1	Q0PUN1_9BACT	DQ776380;			NifH (Fragment)
Q000N9	Q000N9_9BACT	DQ987552;		nifH	Dinitrogenase reductase (Fragment)
B0FK26	B0FK26_9BACT	EU331506;		nifH	NifH (Fragment)
S6KC46	S6KC46_VIBNA	ATFJ01000012;		M272_08240	Nitrogenase molybdenum-iron protein beta chain
A5HEK2	A5HEK2_9BACT	EF521056;		nifH	Dinitrogenase reductase (Fragment)
Q0PUD8	Q0PUD8_9BACT	DQ776473;			NifH (Fragment)
Q0PTU6	Q0PTU6_9BACT	DQ776665;			NifH (Fragment)
Q0PUJ9	Q0PUJ9_9BACT	DQ776412;			NifH (Fragment)
A9X4V0	A9X4V0_9RHIZ	DQ431738;		nifH	Dinitrogenase reductase (Fragment)
Q0PUM3	Q0PUM3_9BACT	DQ776388;			NifH (Fragment)
Q0PTN5	Q0PTN5_9BACT	DQ776726;			NifH (Fragment)
Q0PU31	Q0PU31_9BACT	DQ776580;			NifH (Fragment)
A5HER4	A5HER4_9BACT	EF521118;		nifH	Dinitrogenase reductase (Fragment)
A5HER6	A5HER6_9BACT	EF521120;		nifH	Dinitrogenase reductase (Fragment)
B0FJY3	B0FJY3_9BACT	EU331463;		nifH	NifH (Fragment)
