Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
A0A023DSC6	A0A023DSC6_GEOTM	BAWP01000015;		narG GT2_15_00170	Nitrate reductase alpha subunit
N7SSE5	N7SSE5_BRUAO	AQIR01000006;		B993_02822	Nitrate reductase, alpha subunit
T7T018	T7T018_ECOLX	AVYT01000007;		G845_01248	Respiratory nitrate reductase 1 alpha chain
A0ZYJ2	A0ZYJ2_9RHOO	AM419354;		narG	Nitrate reductase (EC 1.7.99.4) (Fragment)
J0IET2	J0IET2_STAEP	AKHD01000042;		HMPREF9974_09462	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V2JGB3	V2JGB3_SALAN	APAA01000010;		narG SEEA0100_00115	Nitrate reductase A subunit alpha (Fragment)
N4Q5J8	N4Q5J8_ECOLX	APZC01000209;		ECP030230813_1580	Nitrate reductase, alpha subunit (EC 1.7.99.4)
T9FVC0	T9FVC0_ECOLX	AWCT01000016;		G950_01485	Respiratory nitrate reductase 2 gamma chain
V2K0E9	V2K0E9_SALAN	APAA01000085;		narG SEEA0100_07558	Nitrate reductase A subunit alpha (Fragment)
L9AVZ7	L9AVZ7_ECOLX	AOEC01000103;		EC990848_1649	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N4E8G4	N4E8G4_ECOLX	AQBI01000029;		ECP030526011_1591	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T7T1K1	T7T1K1_ECOLX	AVYT01000007;		G845_01251	Respiratory nitrate reductase 1 gamma chain
T5Y1P1	T5Y1P1_ECOLX	AVTZ01000006;		G710_01196	Respiratory nitrate reductase 1 gamma chain
M3I050	M3I050_9RHIZ	AKVI01000071;		WYI_13077	Respiratory nitrate reductase subunit gamma
Z0FKU4	Z0FKU4_STAAU	JCTY01000003;		P084_00701	Respiratory nitrate reductase, gamma subunit
Y4QT87	Y4QT87_STAAU	JCCQ01000002;		O433_00224	Nitrate reductase, alpha subunit
Y4RH70	Y4RH70_STAAU	JCCQ01000002;		O433_00221	Respiratory nitrate reductase, gamma subunit
A0A046C6R4	A0A046C6R4_MYCTX	JKYV01000002;		N105_01211	Respiratory nitrate reductase alpha chain NarG
A0A055CNB1	A0A055CNB1_MYCTX	JKSU01000005;		W037_01168	Respiratory nitrate reductase alpha chain NarG
Z8BTW2	Z8BTW2_STAAU	JEHL01000003;		Q264_00700	Respiratory nitrate reductase, gamma subunit
Z0N556	Z0N556_STAAU	JCVH01000005;		P133_01072	Nitrate reductase, alpha subunit
X4J094	X4J094_SALEN	CP007361;		narI AU60_09005	Nitrate reductase
A0A053CJ23	A0A053CJ23_MYCTX	JLUH01000004;		P479_01210	Respiratory nitrate reductase alpha chain NarG
Y8ZL63	Y8ZL63_STAAU	JCOP01000014;		O810_01896	Nitrate reductase, alpha subunit
Z6E2U8	Z6E2U8_STAAU	JDZJ01000002;		U555_00582	Nitrate reductase, alpha subunit
Z0PP07	Z0PP07_STAAU	JCVP01000002;		P141_00061	Respiratory nitrate reductase, gamma subunit
Y8TVE6	Y8TVE6_STAAU	JBFH01000002;		U033_00281	Nitrate reductase, alpha subunit
A0A041BF85	A0A041BF85_MYCTX	JJYQ01000074;		AL68_01785	Respiratory nitrate reductase alpha chain NarG
M3KEJ3	M3KEJ3_9RHIZ	AKVI01000071;		narZ WYI_13062	Nitrate reductase Z subunit alpha
Z0PPN3	Z0PPN3_STAAU	JCVP01000002;		P141_00064	Nitrate reductase, alpha subunit
A0A040XYM8	A0A040XYM8_MYCTX	JJYX01000002;		AL58_01213	Respiratory nitrate reductase alpha chain NarG
Y8UBF6	Y8UBF6_STAAU	JBFH01000002;		U033_00284	Respiratory nitrate reductase, gamma subunit
Y5YEQ9	Y5YEQ9_STAAU	JCIE01000003;		O597_00558	Respiratory nitrate reductase, gamma subunit
Z1QL52	Z1QL52_STAAU	JDAF01000011;		Q522_02320	Nitrate reductase, alpha subunit
Z0FN31	Z0FN31_STAAU	JCTY01000003;		P084_00704	Nitrate reductase, alpha subunit
Z8BTJ0	Z8BTJ0_STAAU	JEHL01000003;		Q264_00697	Nitrate reductase, alpha subunit
Z3G6K7	Z3G6K7_STAAU	JDLK01000002;		U269_01389	Nitrate reductase, alpha subunit
A0A051GYD4	A0A051GYD4_MYCTX	JLZQ01000006;		K836_05135	Respiratory nitrate reductase alpha chain NarG
Z0Y7E4	Z0Y7E4_STAAU	JCXD01000003;		P528_00726	Respiratory nitrate reductase, gamma subunit
Z6E8C0	Z6E8C0_STAAU	JDZJ01000002;		U555_00579	Respiratory nitrate reductase, gamma subunit
Z2SSU8	Z2SSU8_STAAU	JDIY01000001;		U198_00179	Nitrate reductase, alpha subunit
Z0MPP6	Z0MPP6_STAAU	JCVH01000005;		P133_01069	Respiratory nitrate reductase, gamma subunit
Z2PN19	Z2PN19_STAAU	JDIO01000006;		U185_01769	Nitrate reductase, alpha subunit
Y9YJZ0	Y9YJZ0_STAAU	JCSS01000001;		O952_00063	Nitrate reductase, alpha subunit
Z6C6M3	Z6C6M3_STAAU	JDZE01000002;		U585_01659	Nitrate reductase, alpha subunit
Z1QWD6	Z1QWD6_STAAU	JDAF01000011;		Q522_02317	Respiratory nitrate reductase, gamma subunit
S6I9H7	S6I9H7_9PSED	ATLN01000125;		CFII68_24384	Respiratory nitrate reductase alpha chain
Y8ZFS4	Y8ZFS4_STAAU	JCOP01000014;		O810_01893	Respiratory nitrate reductase, gamma subunit
S6GYF0	S6GYF0_9PSED	ATLN01000125;		CFII68_24369	Respiratory nitrate reductase gamma chain
Y5YIA7	Y5YIA7_STAAU	JCIE01000003;		O597_00561	Nitrate reductase, alpha subunit
A0A056P1N4	A0A056P1N4_MYCTX	JKFT01000002;		X124_01212	Respiratory nitrate reductase alpha chain NarG
Z7XKW9	Z7XKW9_STAAU	JEGT01000002;		Q287_00335	Nitrate reductase, alpha subunit
Z0YEC0	Z0YEC0_STAAU	JCXD01000003;		P528_00729	Nitrate reductase, alpha subunit
A0A042Y167	A0A042Y167_MYCTX	JKOM01000003;		AN77_01208	Respiratory nitrate reductase alpha chain NarG
Z7XJW2	Z7XJW2_STAAU	JEGT01000002;		Q287_00332	Respiratory nitrate reductase, gamma subunit
Y9Y3I0	Y9Y3I0_STAAU	JCSS01000001;		O952_00060	Respiratory nitrate reductase, gamma subunit
Z2SLF5	Z2SLF5_STAAU	JDIY01000001;		U198_00176	Respiratory nitrate reductase, gamma subunit
Z3G012	Z3G012_STAAU	JDLK01000002;		U269_01386	Respiratory nitrate reductase, gamma subunit
Z6C4T9	Z6C4T9_STAAU	JDZE01000002;		U585_01656	Respiratory nitrate reductase, gamma subunit
Z2PRV3	Z2PRV3_STAAU	JDIO01000006;		U185_01766	Respiratory nitrate reductase, gamma subunit
E8AEH3	E8AEH3_SALMO	AETD01000028;		SEEM180_05135	Nitrate reductase subunit alpha
E8CNL4	E8CNL4_SALMO	AETK01000011;		SEEM0077_22195	Respiratory nitrate reductase 1 alpha chain
F1YJB1	F1YJB1_9ACTO	AEUD01000007;		SCNU_09739	Nitrate reductase subunit alpha
H1C5R2	H1C5R2_ECOLX	ACTQ01000081;		HMPREF0986_05096	Respiratory nitrate reductase 2 alpha chain
I2WAF2	I2WAF2_ECOLX	AEZZ02000068;		EC90111_3465	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L2F7G8	L2F7G8_9GAMM	ANIN01000001;		narG MOMA_01380	Nitrate reductase A subunit alpha
N0XJR2	N0XJR2_SALET	CASR01000016;		narI SA24_2105	Respiratory nitrate reductase subunit gamma
N3TPI8	N3TPI8_ECOLX	AQAH01000081;		ECP030477711_1311	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N8E0H8	N8E0H8_BRUML	AQKJ01000006;		B975_02957	Respiratory nitrate reductase, gamma subunit
S1Z401	S1Z401_KLEPN	APVZ01000042;		H248_4668	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V0APB4	V0APB4_ECOLX	AXUI01000004;		HMPREF1599_00105	Respiratory nitrate reductase, gamma subunit
E8AF19	E8AF19_SALMO	AETD01000028;		SEEM180_06085	Respiratory nitrate reductase 1 alpha chain
L6UEZ3	L6UEZ3_SALEN	ALHN01000064;		SEEE1392_10983	Respiratory nitrate reductase 2 subunit alpha
L6UHF3	L6UHF3_SALEN	ALHN01000064;		SEEE1392_10998	Nitrate reductase 2 subunit gamma
B3A8F9	B3A8F9_ECO57	ABHR01000013;		narV ECH7EC4401_4599	Respiratory nitrate reductase 2, gamma subunit (EC 1.7.99.4)
I4JJZ7	I4JJZ7_PSEST	AJXE01000012;		narG YO5_05144	Nitrate reductase A subunit alpha
N5UFK1	N5UFK1_STAAU	AIXJ01000014;		U33_02352	Nitrate reductase, alpha subunit
H1C2V9	H1C2V9_ECOLX	ACTQ01000058;		HMPREF0986_04093	Respiratory nitrate reductase 1 alpha chain
N6F5M6	N6F5M6_STAAU	AOAT01000001;		WUW_00225	Nitrate reductase, alpha subunit
Q9ZIF8	Q9ZIF8_STACA	AF029224;		narG	NarG
A0ZYJ7	A0ZYJ7_9PSED	AM419359;		narG	Nitrate reductase (EC 1.7.99.4) (Fragment)
N3TJP4	N3TJP4_ECOLX	AQAH01000085;		ECP030477711_1543	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N3U6L1	N3U6L1_ECOLX	AQAH01000081;		ECP030477711_1308	Nitrate reductase, alpha subunit (EC 1.7.99.4)
T5PDQ0	T5PDQ0_ECOLX	AVTC01000009;		G686_01267	Respiratory nitrate reductase 1 gamma chain
E8FIL5	E8FIL5_SALMO	AETS01000058;		SEEM8282_05765	Respiratory nitrate reductase 1 subunit alpha
E7WV05	E7WV05_SALMO	AESM01000004;		SEEM202_15580	Nitrate reductase 2, gamma subunit
L1XA02	L1XA02_ECOLX	AMVW01000002;		C217_00245	Respiratory nitrate reductase 1 alpha chain
I2WBZ1	I2WBZ1_ECOLX	AEZZ02000054;		narI EC90111_3162	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
M5GMQ9	M5GMQ9_KLEPN	JH930400;		B819_23647	Cryptic nitrate reductase 2 gamma subunit
N8CNU4	N8CNU4_BRUML	AQKJ01000006;		B975_02954	Nitrate reductase, alpha subunit
V6NUV8	V6NUV8_ECOLX	AHHL01000450;		ECA727_23573	Respiratory nitrate reductase, gamma subunit
E8CNL1	E8CNL1_SALMO	AETK01000011;		SEEM0077_22180	Respiratory nitrate reductase 1 gamma chain
H5IHN1	H5IHN1_ECOLX	AIHA01000014;		ECDEC12A_1516	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N0XEK3	N0XEK3_SALET	CASR01000016;		narG SA24_2102	Nitrate reductase subunit 1 alpha
U0XQ39	U0XQ39_ECOLX	AVSI01000056;		S1W_1792	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
F1YJA8	F1YJA8_9ACTO	AEUD01000007;		SCNU_09724	Respiratory nitrate reductase subunit gamma
H5IIE1	H5IIE1_ECOLX	AIHA01000019;		ECDEC12A_1781	Nitrate reductase, alpha subunit (EC 1.7.99.4)
H5IID8	H5IID8_ECOLX	AIHA01000019;		ECDEC12A_1778	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
L1X9C4	L1X9C4_ECOLX	AMVW01000002;		C217_00248	Respiratory nitrate reductase 1 gamma chain
H3PYW0	H3PYW0_BRUAO	AGVI01000002;		M1E_00160	Nitrate reductase, alpha subunit
J0ATA5	J0ATA5_SALNE	AHTT01000037;		SEEN550_18247	Nitrate reductase, alpha subunit
M5GMP0	M5GMP0_KLEPN	JH930400;		B819_20875	Nitrate reductase 1, alpha subunit
L6MXI8	L6MXI8_SALEN	ALGY01000052;		narG SEEEL913_22536	Nitrate reductase A subunit alpha
L6MWN2	L6MWN2_SALEN	ALGY01000052;		narI SEEEL913_22551	Nitrate reductase A subunit gamma
U0XSP7	U0XSP7_ECOLX	AVSI01000072;		S1W_2082	Nitrate reductase, alpha subunit (EC 1.7.99.4)
B3A8G2	B3A8G2_ECO57	ABHR01000013;		narZ ECH7EC4401_4602	Nitrate reductase 2, alpha subunit (EC 1.7.99.4)
N4W7S6	N4W7S6_PSEAI	APMD01000037;		narG H734_15908	Nitrate reductase A subunit alpha
L4D5M7	L4D5M7_ECOLX	ANVW01000018;		A1SQ_02049	Respiratory nitrate reductase 2 gamma chain
N3GHV4	N3GHV4_ECOLX	APYY01000300;		ECP03018678_1395	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N7LT46	N7LT46_BRUML	AQNF01000004;		C963_02571	Respiratory nitrate reductase, gamma subunit
S1ZRX1	S1ZRX1_KLEPN	APVZ01000042;		narI H248_4665	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
U9ZLY1	U9ZLY1_ECOLX	AXUI01000108;		HMPREF1599_02996	Nitrate reductase, alpha subunit
E6DQA0	E6DQA0_PROAA	ADYT01000041;		narI HMPREF9610_02565	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N3GKI1	N3GKI1_ECOLX	APYY01000318;		ECP03018678_1615	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V0P704	V0P704_SALNE	AYEE01000062;		SEEN4882_17459	Nitrate reductase 2, gamma subunit
Q9RG58	Q9RG58_MYCBI	AF149772;		narX	Fused nitrate reductase
E8CMC3	E8CMC3_SALMO	AETK01000009;		SEEM0077_06343	Nitrate reductase 2, gamma subunit
I9GR10	I9GR10_SALNE	AHTT01000037;		SEEN550_19167	Respiratory nitrate reductase 1 gamma chain
M5GLP6	M5GLP6_KLEPN	JH930400;		B819_25938	Cryptic nitrate reductase 2 alpha subunit
E8FDC4	E8FDC4_SALMO	AETS01000021;		SEEM8282_12110	Nitrate reductase 2, gamma subunit
B9C8G3	B9C8G3_9BURK	ACFD01000003;		narI BURMUCGD2M_6131	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
L6NC08	L6NC08_SALEN	ALGY01000020;		SEEEL913_07830	Nitrate reductase 2 subunit gamma
T5NYY1	T5NYY1_ECOLX	AVTC01000009;		G686_01264	Respiratory nitrate reductase 1 alpha chain
N3NDR9	N3NDR9_ECOLX	APZT01000029;		ECP030186713_1470	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
J0ATA3	J0ATA3_SALNE	AHTT01000037;		SEEN550_19182	Respiratory nitrate reductase 1 alpha chain
V3W6W0	V3W6W0_SALET	AYDC01000015;		SEEA9517_20772	Nitrate reductase 1, alpha subunit
H3PYV7	H3PYV7_BRUAO	AGVI01000002;		M1E_00157	Respiratory nitrate reductase, gamma subunit
I2WC23	I2WC23_ECOLX	AEZZ02000054;		EC90111_3159	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L4D5J8	L4D5J8_ECOLX	ANVW01000018;		A1SQ_02052	Respiratory nitrate reductase 2 alpha chain
N4VYM9	N4VYM9_PSEAI	APMD01000037;		H734_15893	Respiratory nitrate reductase gamma chain
L2F8C1	L2F8C1_9GAMM	ANIN01000001;		MOMA_01365	Nitrate reductase gamma subunit NarI
U9ZME9	U9ZME9_ECOLX	AXUI01000108;		HMPREF1599_03000	Respiratory nitrate reductase, gamma subunit
I0UGE9	I0UGE9_BACLI	AHIF01000002;		MUY_02231	Nitrate reductase subunit alpha
B3ADF2	B3ADF2_ECO57	ABHR01000037;		narG ECH7EC4401_5491	Nitrate reductase 1, alpha subunit (EC 1.7.99.4)
H1C2V4	H1C2V4_ECOLX	ACTQ01000058;		HMPREF0986_04088	Respiratory nitrate reductase 1 gamma chain
L6V1U5	L6V1U5_SALEN	ALHN01000017;		SEEE1392_03174	Respiratory nitrate reductase 1 subunit gamma
L4DCA0	L4DCA0_ECOLX	ANVW01000015;		A1SQ_01813	Respiratory nitrate reductase 1 gamma chain
H5IHM8	H5IHM8_ECOLX	AIHA01000014;		ECDEC12A_1513	Nitrate reductase, alpha subunit (EC 1.7.99.4)
I2WA85	I2WA85_ECOLX	AEZZ02000068;		narI EC90111_3462	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
I6DL89	I6DL89_SHIBO	AKNA01000036;		SB96558_1413	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L4DCR2	L4DCR2_ECOLX	ANVW01000015;		A1SQ_01810	Respiratory nitrate reductase 1 alpha chain
N5UNX1	N5UNX1_STAAU	AIXJ01000014;		U33_02349	Respiratory nitrate reductase, gamma subunit
V0PCD8	V0PCD8_SALNE	AYEE01000043;		SEEN4882_03417	Respiratory nitrate reductase 1 subunit alpha
V3WMT3	V3WMT3_SALET	AYDC01000024;		SEEA9517_04329	Nitrate reductase, alpha subunit
T5PC85	T5PC85_ECOLX	AVTC01000010;		G686_01480	Respiratory nitrate reductase 2 alpha chain
E8AF16	E8AF16_SALMO	AETD01000028;		SEEM180_06070	Respiratory nitrate reductase 1 gamma chain
E8FGX7	E8FGX7_SALMO	AETS01000042;		SEEM8282_20811	Respiratory nitrate reductase 1 subunit gamma
I0UGE6	I0UGE6_BACLI	AHIF01000002;		MUY_02228	Nitrate reductase (Subunit gamma)
E6DQA3	E6DQA3_PROAA	ADYT01000041;		HMPREF9610_02568	Nitrate reductase, alpha subunit (EC 1.7.99.4)
I9QIZ5	I9QIZ5_SALNE	AHTT01000037;		SEEN550_18262	Nitrate reductase 2, gamma subunit
M5GNB1	M5GNB1_KLEPN	JH930400;		B819_27153	Respiratory nitrate reductase, subunit gamma
C4AR82	C4AR82_BURML	AAHO01000008;		BMAGB8_1829	Nitrate reductase, alpha subunit (EC 1.7.99.4)
G0M0L9	G0M0L9_LACPE	FR874854;		LPENT_00477	Nitrate reductase, alpha chain (EC 1.7.99.4)
N3ND21	N3ND21_ECOLX	APZT01000031;		ECP030186713_1724	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T5NXE1	T5NXE1_ECOLX	AVTC01000010;		G686_01477	Respiratory nitrate reductase 2 gamma chain
N0XGL3	N0XGL3_SALET	CASR01000028;		narV SA24_2861	Respiratory nitrate reductase subunit 2 gamma
V6P0L7	V6P0L7_ECOLX	AHHL01000339;		ECA727_19370	Nitrate reductase 2, gamma subunit (Fragment)
U0XS47	U0XS47_ECOLX	AVSI01000072;		S1W_2079	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V0AA47	V0AA47_ECOLX	AXUI01000004;		HMPREF1599_00108	Nitrate reductase, alpha subunit
I6DL92	I6DL92_SHIBO	AKNA01000036;		narI SB96558_1416	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N3GMZ1	N3GMZ1_ECOLX	APYY01000300;		ECP03018678_1398	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N3NLC7	N3NLC7_ECOLX	APZT01000031;		ECP030186713_1727	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N3G728	N3G728_ECOLX	APYY01000318;		ECP03018678_1618	Nitrate reductase, alpha subunit (EC 1.7.99.4)
B3ADF5	B3ADF5_ECO57	ABHR01000037;		narI ECH7EC4401_5494	Respiratory nitrate reductase 1, gamma subunit (EC 1.7.99.4)
E7WV08	E7WV08_SALMO	AESM01000004;		SEEM202_15595	Nitrate reductase subunit alpha
G0M0L6	G0M0L6_LACPE	FR874854;		LPENT_00474	Nitrate reductase, gamma chain (EC 1.7.99.4)
E7WVH7	E7WVH7_SALMO	AESM01000004;		SEEM202_14645	Respiratory nitrate reductase 1 gamma chain
S1VMS0	S1VMS0_KLEPN	APVR01000098;		H233_3238	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V6P2W8	V6P2W8_ECOLX	AHHL01000450;		ECA727_23558	Nitrate reductase 1, alpha subunit
Q9ZIF5	Q9ZIF5_STACA	AF029224;		narI	NarI
E8CMC0	E8CMC0_SALMO	AETK01000009;		SEEM0077_06328	Nitrate reductase subunit alpha
I4JJZ4	I4JJZ4_PSEST	AJXE01000012;		YO5_05129	Respiratory nitrate reductase gamma chain
N0XLQ1	N0XLQ1_SALET	CASR01000028;		SA24_2864	Nitrate reductase subunit alpha
L1XAB0	L1XAB0_ECOLX	AMVW01000002;		C217_00516	Respiratory nitrate reductase 2 alpha chain
N6E6N9	N6E6N9_STAAU	AOAT01000001;		WUW_00222	Respiratory nitrate reductase, gamma subunit
S1VQ08	S1VQ08_KLEPN	APVR01000089;		narI_2 H233_4642	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
U0Z828	U0Z828_ECOLX	AVSI01000056;		S1W_1789	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V0PXE2	V0PXE2_SALNE	AYEE01000043;		SEEN4882_03402	Respiratory nitrate reductase 1 subunit gamma
B9C8G0	B9C8G0_9BURK	ACFD01000003;		narG BURMUCGD2M_6128	Nitrate reductase, alpha subunit (EC 1.7.99.4)
E7WVH4	E7WVH4_SALMO	AESM01000004;		SEEM202_14630	Respiratory nitrate reductase 1 alpha chain
S1VYS8	S1VYS8_KLEPN	APVR01000089;		H233_4645	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L6U4W9	L6U4W9_SALEN	ALHN01000098;		SEEE1392_18358	Respiratory nitrate reductase 1 subunit alpha (Fragment)
N3U4M6	N3U4M6_ECOLX	AQAH01000085;		ECP030477711_1546	Nitrate reductase, alpha subunit (EC 1.7.99.4)
U2TFF8	U2TFF8_9FIRM	AWVT01000010;		HMPREF1985_01112	Respiratory nitrate reductase, gamma subunit
V6PCH9	V6PCH9_ECOLX	AHHL01000138;		ECA727_08893	Nitrate reductase 2 (NRZ), alpha subunit
V3WXE9	V3WXE9_SALET	AYDC01000015;		SEEA9517_20787	Respiratory nitrate reductase, gamma subunit
C4AR85	C4AR85_BURML	AAHO01000008;		narI BMAGB8_1832	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
L6NB20	L6NB20_SALEN	ALGY01000020;		narZ SEEEL913_07845	Nitrate reductase Z subunit alpha
S1VWA8	S1VWA8_KLEPN	APVR01000098;		narI_1 H233_3235	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
E8FDC7	E8FDC7_SALMO	AETS01000021;		SEEM8282_12125	Nitrate reductase subunit alpha
N7LYI3	N7LYI3_BRUML	AQNF01000004;		C963_02568	Nitrate reductase, alpha subunit
L1XA18	L1XA18_ECOLX	AMVW01000002;		C217_00513	Respiratory nitrate reductase 2 gamma chain
E8AEH6	E8AEH6_SALMO	AETD01000028;		SEEM180_05150	Nitrate reductase 2, gamma subunit
H1C5Q8	H1C5Q8_ECOLX	ACTQ01000081;		HMPREF0986_05092	Respiratory nitrate reductase 2 gamma chain
N3NVY5	N3NVY5_ECOLX	APZT01000029;		ECP030186713_1467	Nitrate reductase, alpha subunit (EC 1.7.99.4)
U2TEP1	U2TEP1_9FIRM	AWVT01000010;		HMPREF1985_01109	Nitrate reductase, alpha subunit
V3Y257	V3Y257_SALET	AYDC01000024;		SEEA9517_04314	Nitrate reductase 2, gamma subunit
Y0DFN0	Y0DFN0_STAAU	JAXK01000009;		Q113_01508	Nitrate reductase, alpha subunit
Y0DGB3	Y0DGB3_STAAU	JAXK01000009;		Q113_01505	Respiratory nitrate reductase, gamma subunit
Y6UJ39	Y6UJ39_STAAU	JBLU01000003;		T730_01222	Nitrate reductase, alpha subunit
Z6Q9W1	Z6Q9W1_STAAU	JEBK01000002;		U641_00453	Respiratory nitrate reductase, gamma subunit
A0A057Z2I8	A0A057Z2I8_MYCTX	JLLT01000002;		X320_01213	Respiratory nitrate reductase alpha chain NarG
Y9CFL8	Y9CFL8_STAAU	JCPC01000001;		O823_00014	Nitrate reductase, alpha subunit
Y0BH36	Y0BH36_STAAU	JAXT01000008;		Q104_01335	Respiratory nitrate reductase, gamma subunit
A0A050SJJ5	A0A050SJJ5_MYCTX	JMAV01000001;		I054_01123	Respiratory nitrate reductase alpha chain NarG
Y8XPT6	Y8XPT6_STAAU	JCOG01000011;		O800_01710	Nitrate reductase, alpha subunit
Z0SVD5	Z0SVD5_STAAU	JCWD01000003;		P321_00772	Nitrate reductase, alpha subunit
A0A044ZL18	A0A044ZL18_MYCTX	JKIG01000029;		AP46_03350	Respiratory nitrate reductase alpha chain NarG
A0A049RUC1	A0A049RUC1_MYCTX	JLMN01000033;		Z542_03394	Respiratory nitrate reductase alpha chain NarG
Z4PKJ4	Z4PKJ4_STAAU	JDRI01000001;		U457_00221	Respiratory nitrate reductase, gamma subunit
Y3ACA4	Y3ACA4_STAAU	JBVO01000002;		O227_00346	Nitrate reductase, alpha subunit
Z0JGB0	Z0JGB0_STAAU	JCUT01000021;		P112_02399	Nitrate reductase, alpha subunit
X9JXB9	X9JXB9_STAAU	JBAQ01000009;		O747_01426	Nitrate reductase, alpha subunit
K4YC33	K4YC33_9ENTR	ALNS01000020;		B498_2476	Nitrate reductase 2 subunit gamma (EC 1.7.99.4)
A0A043URB1	A0A043URB1_MYCTX	JKLU01000035;		AO48_03493	Respiratory nitrate reductase alpha chain NarG
Z8GVL3	Z8GVL3_STAAU	JEIJ01000002;		Q236_00226	Nitrate reductase, alpha subunit
Z4PJV7	Z4PJV7_STAAU	JDRI01000001;		U457_00224	Nitrate reductase, alpha subunit
A0A055DQQ3	A0A055DQQ3_MYCTX	JKSQ01000025;		W041_02906	Respiratory nitrate reductase alpha chain NarG
Y0Y5Q9	Y0Y5Q9_STAAU	JBUV01000005;		O505_01108	Respiratory nitrate reductase, gamma subunit
X9JX36	X9JX36_STAAU	JBAQ01000009;		O747_01423	Respiratory nitrate reductase, gamma subunit
A0A043A8X0	A0A043A8X0_MYCTX	JKOF01000003;		AN84_01208	Respiratory nitrate reductase alpha chain NarG
Y2ZSK1	Y2ZSK1_STAAU	JBVO01000002;		O227_00343	Respiratory nitrate reductase, gamma subunit
Y8XGQ7	Y8XGQ7_STAAU	JCOG01000011;		O800_01707	Respiratory nitrate reductase, gamma subunit
A0A052X6G2	A0A052X6G2_MYCTX	JLUY01000006;		P461_01214	Respiratory nitrate reductase alpha chain NarG
Y0Y1H9	Y0Y1H9_STAAU	JBUV01000005;		O505_01111	Nitrate reductase, alpha subunit
Y4U9G7	Y4U9G7_STAAU	JCDG01000001;		O452_00222	Respiratory nitrate reductase, gamma subunit
Z0JQ34	Z0JQ34_STAAU	JCUT01000021;		P112_02396	Respiratory nitrate reductase, gamma subunit
Z0VAZ5	Z0VAZ5_STAAU	JCWO01000007;		P334_00987	Nitrate reductase, alpha subunit
Y9CWX5	Y9CWX5_STAAU	JCPC01000001;		O823_00011	Respiratory nitrate reductase, gamma subunit
Z7SL18	Z7SL18_STAAU	JEFW01000002;		Q131_00325	Nitrate reductase, alpha subunit
X9WRW1	X9WRW1_STAAU	JAYP01000004;		O870_00760	Nitrate reductase, alpha subunit
Z3SUR8	Z3SUR8_STAAU	JDNM01000004;		U334_00365	Nitrate reductase, alpha subunit
A0A053PXK8	A0A053PXK8_MYCTX	JLSU01000002;		P518_01212	Respiratory nitrate reductase alpha chain NarG
X8BD83	X8BD83_MYCAV	JAOE01000002;		narI I549_5267	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
Z8GTT0	Z8GTT0_STAAU	JEIJ01000002;		Q236_00223	Respiratory nitrate reductase, gamma subunit
A0A052U933	A0A052U933_MYCTX	JLVG01000003;		P453_01188	Respiratory nitrate reductase alpha chain NarG
K4YDB3	K4YDB3_9ENTR	ALNS01000003;		B498_0255	Nitrate reductase A subunit alpha (EC 1.7.99.4)
X9WRL3	X9WRL3_STAAU	JAYP01000004;		O870_00757	Respiratory nitrate reductase, gamma subunit
X8B2N6	X8B2N6_MYCAV	JAOE01000002;		I549_5270	Nitrate reductase, alpha subunit (EC 1.7.99.4)
Z0VA10	Z0VA10_STAAU	JCWO01000007;		P334_00984	Respiratory nitrate reductase, gamma subunit
