Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
I8B3R5	I8B3R5_YERPE	AKRY01000356;		phoA YPPY13_2698	Alkaline phosphatase (EC 3.1.3.1)
K3AQ17	K3AQ17_ECOLX	AMTU01000393;		ECFDA504_5417	Inner membrane transporter YjdL (EC 3.1.3.1)
A0A062R277	A0A062R277_ACIBA	JMPC01000443;		K036_4422	Amino acid/peptide transporter domain protein (EC 3.1.3.1) (Fragment)
W1J1B7	W1J1B7_9ENTR	CBXF010000108;		phoA XSR1_480017	Alkaline phosphatase (EC 3.1.3.1)
L8D2L4	L8D2L4_9GAMM	CAPN01000023;		PALB_14980	Alkaline phosphatase (EC 3.1.3.1)
U4G3K0	U4G3K0_9VIBR	CAOA01000079;		Akp VIBNIPon4_350009	Embryonic alkaline phosphatase (EC 3.1.3.1)
L8D8C1	L8D8C1_9GAMM	CAPN01000023;		PALB_14000	Alkaline phosphatase (EC 3.1.3.1)
W1ISM7	W1ISM7_9ENTR	CBXF010000035;		phoA XSR1_130024	Alkaline phosphatase (EC 3.1.3.1)
S6YV41	S6YV41_KLEPN	ARRY01000127;		phoA H215_1066	Alkaline phosphatase H (EC 3.1.3.1)
I8NI79	I8NI79_MYCAB	AKVE01000007;		phoA MA4S0116S_4011	Alkaline phosphatase (EC 3.1.3.1)
L8D168	L8D168_9GAMM	CAPN01000016;		PALB_8130	Alkaline phosphatase (EC 3.1.3.1)
A0A017K3Y5	A0A017K3Y5_ECOLX	JHDI01000010;		phoA AD37_0397	Alkaline phosphatase (EC 3.1.3.1)
L8D1U8	L8D1U8_9GAMM	CAPN01000020;		PALB_12210	Alkaline phosphatase (EC 3.1.3.1)
J1AZF9	J1AZF9_STREE	ALCV01000006;		SPAR166_1704	Membrane-associated alkaline phosphatase (EC 3.1.3.1)
I9IC15	I9IC15_MYCAB	AKVE01000007;		phoD2 MA4S0116S_2677	Alkaline phosphatase (EC 3.1.3.1)
K9D4D4	K9D4D4_SPHYA	AGZU01000013;		HMPREF9718_03495	Alkaline phosphatase (EC 3.1.3.1)
F5M874	F5M874_ECOLX	AFET01000001;		ECAA86_00462	Alkaline phosphatase (EC 3.1.3.1)
K2ZMA9	K2ZMA9_ECOLX	AMTT01000429;		dppB ECFDA507_4808	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
K3A6K3	K3A6K3_ECOLX	AMTT01000212;		oppB ECFDA507_1928	Oligopeptide transport permease protein (EC 3.1.3.1)
N1T3Y3	N1T3Y3_ECOLX	AQEP01000002;		phoA ECP03022932_0441	Alkaline phosphatase (EC 3.1.3.1)
T2J332	T2J332_CROWT	CAQL01001226;		CWATWH0005_741	Alkaline phosphatase (EC 3.1.3.1)
K3AIH3	K3AIH3_ECOLX	AMTT01000044;		phoA ECFDA507_0447	Alkaline phosphatase (EC 3.1.3.1)
L8ZMV8	L8ZMV8_ECOLX	AODX01000092;		phoA EC09BKT78844_0546	Alkaline phosphatase (EC 3.1.3.1)
H5DSW0	H5DSW0_ECOLX	AIGP01000061;		ECDEC10A_5447	YjdL peptide transporter (EC 3.1.3.1)
W7W7Y0	W7W7Y0_9BURK	AZSN01000241;		phoD Y694_04411	Alkaline phosphatase D (EC 3.1.3.1)
H4ETJ1	H4ETJ1_STAAU	AHVY01000001;		phoB SACIGC128_0444	Alkaline phosphatase 3 (EC 3.1.3.1)
I7VRY4	I7VRY4_YERPE	AKTI01000283;		phoA YPPY93_2687	Alkaline phosphatase (EC 3.1.3.1)
L8ZNI2	L8ZNI2_ECOLX	AODZ01000033;		phoA EC990815_0438	Alkaline phosphatase (EC 3.1.3.1)
T2J4M1	T2J4M1_CROWT	CAQL01001226;		CWATWH0005_744	Alkaline phosphatase (EC 3.1.3.1)
E7K7W7	E7K7W7_SHISO	ADUU01000146;		SS53G_5458	Alkaline phosphatase (EC 3.1.3.1)
W7WQ25	W7WQ25_9BURK	AZSN01000094;		phoK Y694_03146	Alkaline phosphatase (EC 3.1.3.1)
K3A2V3	K3A2V3_ECOLX	AMTT01000444;		ECFDA507_5505	Inner membrane transporter YjdL (EC 3.1.3.1)
H5DE49	H5DE49_ECOLX	AIGP01000003;		phoA ECDEC10A_0512	Alkaline phosphatase H (EC 3.1.3.1)
N3MJ21	N3MJ21_ECOLX	APZR01000043;		phoA ECP02994832_0632	Alkaline phosphatase (EC 3.1.3.1)
T2IR20	T2IR20_CROWT	CAQL01000327;		CWATWH0005_239	Alkaline phosphatase (EC 3.1.3.1)
T2IPJ1	T2IPJ1_CROWT	CAQL01000412;		CWATWH0005_215	Alkaline phosphatase (EC 3.1.3.1)
M9J8C2	M9J8C2_ECOLX	AQFB01000012;		phoA ECJURUA1811_0484	Alkaline phosphatase (EC 3.1.3.1)
K3MHU5	K3MHU5_ECOLX	AMUU01000225;		oppB ECEC1846_1809	Oligopeptide transport permease protein (EC 3.1.3.1)
K3LV60	K3LV60_ECOLX	AMUU01000497;		dppB ECEC1846_4775	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
I6GWA4	I6GWA4_ECOLX	AKNI01000010;		phoA ECEPECC34262_0536	Alkaline phosphatase H (EC 3.1.3.1)
W8WG29	W8WG29_BIFAN	CBWX010000073;		apl BN931_946	SNARE associated Golgi family protein (EC 3.1.3.1)
H5TE87	H5TE87_9ALTE	BAET01000030;		phoD GPUN_2499	Alkaline phosphatase D (EC 3.1.3.1)
K3N0U3	K3N0U3_ECOLX	AMUU01000046;		phoA ECEC1846_0434	Alkaline phosphatase (EC 3.1.3.1)
M9A833	M9A833_ECOLX	AQDS01000051;		phoA EC2845350_0402	Alkaline phosphatase (EC 3.1.3.1)
H3U4Q2	H3U4Q2_STAAU	AHKW01000005;		phoB SA21345_1073	Alkaline phosphatase 3 (EC 3.1.3.1)
I6GDA3	I6GDA3_ECOLX	AKNI01000046;		ECEPECC34262_5210	YjdL peptide transporter (EC 3.1.3.1)
E0GJ71	E0GJ71_ENTFL	AEBW01000032;		phoB HMPREF9521_00669	Alkaline phosphatase 3 (EC 3.1.3.1)
U1A2P6	U1A2P6_ECOLX	AVRJ01000013;		phoA EC08BKT77219_0513	Alkaline phosphatase (EC 3.1.3.1)
U0G9M0	U0G9M0_ECOLX	AVQR01000003;		phoA EC09BKT76207_0162	Alkaline phosphatase (EC 3.1.3.1)
B0PXG3	B0PXG3_BACAN	ABKF01000001;		BAQ_3054	Alkaline phosphatase (EC 3.1.3.1)
B0Q0V9	B0Q0V9_BACAN	ABKF01000005;		BAQ_4600	Alkaline phosphatase (EC 3.1.3.1)
K3LSN3	K3LSN3_ECOLX	AMUU01000535;		ECEC1846_5478	Inner membrane transporter YjdL (EC 3.1.3.1)
H4JZ11	H4JZ11_ECOLX	AIFA01000035;		phoA ECDEC2A_0638	Alkaline phosphatase (EC 3.1.3.1)
U0SS47	U0SS47_ECOLX	AVRV01000009;		phoA S3E_0551	Alkaline phosphatase (EC 3.1.3.1)
B5WNP1	B5WNP1_9BURK	ABYL01000080;		BH160DRAFT_4694	Cytochrome d ubiquinol oxidase, subunit II (EC 3.1.3.1)
R1AU07	R1AU07_9CLOT	ARZA01000203;		L21TH_1803	Alkaline phosphatase (EC 3.1.3.1)
B5WH89	B5WH89_9BURK	ABYL01000027;		BH160DRAFT_2440	Alkaline phosphatase (EC 3.1.3.1)
K1L9P2	K1L9P2_9BACT	AMGM01000037;		phoK B879_02426	Alkaline phosphatase (EC 3.1.3.1)
N2YI99	N2YI99_ECOLX	APYD01000012;		phoA ECP02994384_0461	Alkaline phosphatase (EC 3.1.3.1)
M5D0E4	M5D0E4_STEMA	CALM01000848;		phod3 SMRA8_3079	Alkaline phosphatase (EC 3.1.3.1)
J5BV92	J5BV92_9BURK	ALIW01000267;		BURMUCF1_A2081	Amino acid/peptide transporter (EC 3.1.3.1)
C2DE57	C2DE57_ENTFL	ACGM01000039;		phoB HMPREF0349_1517	Alkaline phosphatase 3 (EC 3.1.3.1)
M5D3W9	M5D3W9_STEMA	CALM01001212;		phoa3 SMRA8_4150	Alkaline phosphatase (EC 3.1.3.1)
K5W824	K5W824_9VIBR	AJSR01000710;		VCHENC02_1922	Alkaline phosphatase (EC 3.1.3.1)
M5CWT2	M5CWT2_STEMA	CALM01000519;		phod1 SMRA8_1894	Alkaline phosphatase (EC 3.1.3.1)
E0P5B5	E0P5B5_STAAU	AEEK01000036;		phoB HMPREF0783_0874	Alkaline phosphatase family protein (EC 3.1.3.1)
K5UYJ1	K5UYJ1_9VIBR	AJSR01001723;		VCHENC02_4019	Alkaline phosphatase 3 (EC 3.1.3.1) (Fragment)
U0Q7Y3	U0Q7Y3_ECOLX	AVRN01000012;		phoA ECT184097_0421	Alkaline phosphatase (EC 3.1.3.1)
F1Y0M4	F1Y0M4_ECO57	AERR01000011;		ECF_00913	Alkaline phosphatase (EC 3.1.3.1)
N0FRP8	N0FRP8_ERWAM	CAPB01000022;		phoA BN437_2182	Alkaline phosphatase (EC 3.1.3.1)
K1LF15	K1LF15_9BACT	AMGM01000006;		phoA B879_00712	Alkaline phosphatase 4 (EC 3.1.3.1)
K5U0E9	K5U0E9_9VIBR	AJSR01002206;		phoA VCHENC02_4996	Alkaline phosphatase 4 (EC 3.1.3.1)
N3LZI2	N3LZI2_ECOLX	APZQ01000016;		phoA ECP02994831_0611	Alkaline phosphatase (EC 3.1.3.1)
M8QX81	M8QX81_ECOLX	AQDA01000074;		phoA ECBCE002MS12_2818	Alkaline phosphatase (EC 3.1.3.1)
M5D599	M5D599_STEMA	CALM01001247;		yclF SMRA8_4268	Proton-dependent oligopeptide transporter, POT family (EC 3.1.3.1)
W0XTB3	W0XTB3_KLEPN	CBTW010000004;		phoA KPST86_120044	Alkaline phosphatase (EC 3.1.3.1)
K3JL56	K3JL56_ECOLX	AMUO01000516;		dppB ECPA38_4580	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
K3KDC2	K3KDC2_ECOLX	AMUO01000251;		oppB ECPA38_1848	Oligopeptide transport permease protein (EC 3.1.3.1)
F4NMD4	F4NMD4_9ENTR	GG657387;		phoA SSJG_03274	Alkaline phosphatase H (EC 3.1.3.1)
M7K0X0	M7K0X0_VIBCL	APFX01000032;		oppB VCEM1626_001209	Oligopeptide transport permease protein (EC 3.1.3.1)
T0PKU3	T0PKU3_ELIME	AVCQ01000020;		C874_15180	Alkaline phosphatase (EC 3.1.3.1)
I2GT71	I2GT71_9BACT	CAIT01000010;		cydB BN8_06503	Cytochrome bd-I oxidase subunit II (EC 3.1.3.1)
M7JM58	M7JM58_VIBCL	APFX01000032;		tppB VCEM1626_001109	Dipeptide and tripeptide permease A (EC 3.1.3.1)
I2GIQ5	I2GIQ5_9BACT	CAIT01000006;		phoD BN8_02902	Alkaline phosphatase (EC 3.1.3.1)
G6F9L8	G6F9L8_LACLL	AGHX01000006;		LLCRE1631_00211	Alkaline phosphatase (EC 3.1.3.1)
I2GLQ6	I2GLQ6_9BACT	CAIT01000007;		BN8_04040	Alkaline phosphatase-like protein (EC 3.1.3.1)
U0RBC9	U0RBC9_ECOLX	AVRR01000009;		phoA B233_0580	Alkaline phosphatase (EC 3.1.3.1)
B1GJM6	B1GJM6_BACAN	ABLH01000009;		BAM_4635	Alkaline phosphatase (EC 3.1.3.1)
U2ESI3	U2ESI3_9GAMM	AFNV02000002;		SSPSH_000384	Alkaline phosphatase protein (EC 3.1.3.1)
A0A021XG30	A0A021XG30_9RHIZ	AYLZ02000021;		phoA SHLA_91c000010	Alkaline phosphatase PhoA (EC 3.1.3.1)
K3J604	K3J604_ECOLX	AMUO01000575;		ECPA38_5272	Inner membrane transporter YjdL (EC 3.1.3.1)
B3IIZ6	B3IIZ6_ECOLX	AAJW02000009;		phoA EcE110019_5572	Alkaline phosphatase (EC 3.1.3.1)
A0A021X375	A0A021X375_9RHIZ	AYLZ02000169;		phoD SHLA_6c000830	Alkaline phosphatase D (EC 3.1.3.1)
B1GBN0	B1GBN0_BACAN	ABLH01000001;		BAM_3066	Alkaline phosphatase (EC 3.1.3.1)
H4T3H9	H4T3H9_ECOLX	AIFS01000011;		ECDEC5C_0493	Alkaline phosphatase H (EC 3.1.3.1)
I2GL26	I2GL26_9BACT	CAIT01000007;		BN8_03790	WGS project CAIT00000000 data, contig 7 (EC 3.1.3.1)
H4TG07	H4TG07_ECOLX	AIFS01000052;		ECDEC5C_5074	YjdL peptide transporter (EC 3.1.3.1)
H4T3H8	H4T3H8_ECOLX	AIFS01000011;		ECDEC5C_0492	Alkaline phosphatase H domain protein (EC 3.1.3.1)
K3LVS3	K3LVS3_ECOLX	AMUO01000055;		phoA ECPA38_0484	Alkaline phosphatase (EC 3.1.3.1)
U2FT58	U2FT58_9GAMM	AFNV02000033;		SSPSH_003573	Alkaline phosphatase protein (EC 3.1.3.1)
U2EA11	U2EA11_9GAMM	AFNV02000003;		SSPSH_000616	Alkaline phosphatase D protein (EC 3.1.3.1)
M7JHX0	M7JHX0_VIBCL	APFW01000042;		oppB VCEM1546_001515	Oligopeptide transport permease protein (EC 3.1.3.1)
K3UXB0	K3UXB0_ECOLX	AMVK01000234;		oppB EC01304_1915	Oligopeptide transport permease protein (EC 3.1.3.1)
A0A066WPG4	A0A066WPG4_9FLAO	JNCA01000022;		FEM21_24200	Alkaline phosphatase (EC 3.1.3.1)
K3TG35	K3TG35_ECOLX	AMVK01000524;		EC01304_4859	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
H5LED5	H5LED5_ECOLX	AIHG01000036;		ECDEC13B_4458	YjdL peptide transporter (EC 3.1.3.1)
H5L358	H5L358_ECOLX	AIHG01000004;		phoA ECDEC13B_0383	Alkaline phosphatase H (EC 3.1.3.1)
K3UV28	K3UV28_ECOLX	AMVK01000421;		tppB EC01304_2591	Dipeptide and tripeptide permease A (EC 3.1.3.1) (Fragment)
E3Y9W1	E3Y9W1_SHIFL	ADUV01000065;		SF2457T_4880	Alkaline phosphatase (EC 3.1.3.1)
H3XSB4	H3XSB4_STAAU	AHLO01000026;		phoB IS88_2180	Alkaline phosphatase 3 (EC 3.1.3.1)
K3U6I1	K3U6I1_ECOLX	AMVK01000049;		phoA EC01304_0501	Alkaline phosphatase (EC 3.1.3.1)
M8N5N7	M8N5N7_ECOLX	AQCQ01000005;		phoA ECMP0210175_0315	Alkaline phosphatase (EC 3.1.3.1)
M8VCW9	M8VCW9_ECOLX	AQDH01000057;		phoA EC2866550_0398	Alkaline phosphatase (EC 3.1.3.1)
M7J419	M7J419_VIBCL	APFW01000042;		tppB VCEM1546_001415	Dipeptide and tripeptide permease A (EC 3.1.3.1)
A0A022MWP5	A0A022MWP5_9ACTO	JENI01000090;		ThrDRAFT_04422	Phosphodiesterase/alkaline phosphatase D (EC 3.1.3.1)
K3U430	K3U430_ECOLX	AMVK01000539;		EC01304_5575	Inner membrane transporter YjdL (EC 3.1.3.1)
B3AM92	B3AM92_ECO57	ABHS01000008;		phoA ECH7EC4486_0393	Alkaline phosphatase (EC 3.1.3.1)
A0A022MTM2	A0A022MTM2_9ACTO	JENI01000078;		ThrDRAFT_04240	Phosphodiesterase/alkaline phosphatase D (EC 3.1.3.1)
M7LI84	M7LI84_VIBCL	APGE01000088;		oppB VCNEP21106_001202	Oligopeptide transport permease protein (EC 3.1.3.1)
A0A024LGG2	A0A024LGG2_ECOLX	CCCR010000230;		PGC_19560	Alkaline phosphatase (EC 3.1.3.1)
I6HHG5	I6HHG5_SHIFL	AKNF01000038;		SF123566_8357	Alkaline phosphatase (EC 3.1.3.1)
L8Z0G6	L8Z0G6_ECOLX	AODY01000036;		phoA EC990814_0468	Alkaline phosphatase (EC 3.1.3.1)
S4NL22	S4NL22_9PORP	BAOV01000029;		PORCAN_1745	Alkaline phosphatase (EC 3.1.3.1)
N3XAF7	N3XAF7_ECOLX	AQAQ01000006;		phoA ECP03047777_0373	Alkaline phosphatase (EC 3.1.3.1)
H1T0N5	H1T0N5_STAAU	AHJX01000007;		phoB SA21264_0774	Alkaline phosphatase 3 (EC 3.1.3.1)
S7DGG7	S7DGG7_KLEPN	ARSI01000108;		phoA H227_1948	Alkaline phosphatase H (EC 3.1.3.1)
H5FN24	H5FN24_ECOLX	AIGT01000041;		ECDEC10E_4982	YjdL peptide transporter (EC 3.1.3.1)
I6HA38	I6HA38_SHIFL	AKNF01000190;		SF123566_0470	Alkaline phosphatase (EC 3.1.3.1)
J0GCA0	J0GCA0_STAEP	AKGT01000046;		phoB HMPREF9984_07199	Alkaline phosphatase 3 (EC 3.1.3.1)
I6HHG6	I6HHG6_SHIFL	AKNF01000038;		SF123566_8358	Alkaline phosphatase domain protein (EC 3.1.3.1)
M7M9P3	M7M9P3_VIBCL	APGE01000088;		tppB VCNEP21106_001102	Dipeptide and tripeptide permease A (EC 3.1.3.1)
H1TRZ8	H1TRZ8_STAAU	AHKA01000034;		phoB SA21333_2237	Alkaline phosphatase 3 (EC 3.1.3.1)
H5FAG6	H5FAG6_ECOLX	AIGT01000004;		phoA ECDEC10E_0438	Alkaline phosphatase H (EC 3.1.3.1)
I5ESG5	I5ESG5_ECOLX	AKKZ01000668;		dppB ECFRIK1985_4985	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
K3QGV7	K3QGV7_ECOLX	AMVE01000455;		dppB ECEC1868_4952	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
K3S0X6	K3S0X6_ECOLX	AMVE01000221;		oppB ECEC1868_2002	Oligopeptide transport permease protein (EC 3.1.3.1)
F4MW52	F4MW52_YEREN	FR718516;		oppB YEW_AC00540	Oligopeptide transport system permease protein oppB (EC 3.1.3.1)
I5FM17	I5FM17_ECOLX	AKKZ01000325;		oppB ECFRIK1985_1927	Oligopeptide transport permease protein (EC 3.1.3.1)
F4N060	F4N060_YEREN	FR718597;		phoA YEW_IV38290	Alkaline phosphatase (EC 3.1.3.1)
F4N2K5	F4N2K5_YEREN	FR718688;		dppB YEW_LO49320	Dipeptide transport system permease protein dppB (EC 3.1.3.1) (EC 3.6.3.24)
H5GKZ5	H5GKZ5_ECOLX	AIGV01000056;		ECDEC11A_4800	YjdL peptide transporter (EC 3.1.3.1)
N2E715	N2E715_ECOLX	AQGI01000037;		phoA EC174900_0465	Alkaline phosphatase (EC 3.1.3.1)
E0MU94	E0MU94_9CORY	AEED01000027;		phoB HMPREF0277_0078	Alkaline phosphatase family protein (EC 3.1.3.1)
S7F048	S7F048_KLEPN	ARSL01000023;		phoA H212_1604	Alkaline phosphatase H (EC 3.1.3.1)
C2MDR0	C2MDR0_9PORP	ACLR01000214;		PORUE0001_1341	Alkaline phosphatase family protein (EC 3.1.3.1)
F4N7S7	F4N7S7_YEREN	FR718774;		cydB YEW_AX04660	Cytochrome d ubiquinol oxidase subunit 2 (EC 3.1.3.1)
K3R815	K3R815_ECOLX	AMVE01000475;		ECEC1868_5717	Inner membrane transporter YjdL (EC 3.1.3.1)
S7D3I8	S7D3I8_KLEPN	ARSH01000061;		phoA H226_1407	Alkaline phosphatase H (EC 3.1.3.1)
N4MRP6	N4MRP6_ECOLX	APWY01000037;		phoA EC178200_0349	Alkaline phosphatase (EC 3.1.3.1)
H5G7G6	H5G7G6_ECOLX	AIGV01000016;		phoA ECDEC11A_0188	Alkaline phosphatase H (EC 3.1.3.1)
S1UVX5	S1UVX5_KLEPN	APVO01000008;		phoA H230_1985	Alkaline phosphatase H (EC 3.1.3.1)
L0Y8T5	L0Y8T5_ECOLX	ANLI01000040;		phoA EC881042_0592	Alkaline phosphatase (EC 3.1.3.1)
K3SDN2	K3SDN2_ECOLX	AMVE01000058;		phoA ECEC1868_0605	Alkaline phosphatase (EC 3.1.3.1)
I5G1V8	I5G1V8_ECOLX	AKKZ01000112;		phoA ECFRIK1985_0471	Alkaline phosphatase (EC 3.1.3.1)
I5EMW9	I5EMW9_ECOLX	AKKZ01000718;		ECFRIK1985_5701	Inner membrane transporter YjdL (EC 3.1.3.1)
J0GLJ5	J0GLJ5_STAEP	AKGU01000058;		phoB HMPREF9983_02419	Alkaline phosphatase 3 (EC 3.1.3.1)
U0TU40	U0TU40_ECOLX	AVRW01000019;		phoA S33_0596	Alkaline phosphatase (EC 3.1.3.1)
I0TWL8	I0TWL8_STAAU	AJLD01000032;		phoB SAISM_0620	Alkaline phosphatase 3 (EC 3.1.3.1)
I7RB95	I7RB95_YERPE	AKRO01000475;		phoA YPPY03_2708	Alkaline phosphatase (EC 3.1.3.1)
H4AGS0	H4AGS0_STAAU	AHVF01000003;		phoB SACIG1213_0423	Alkaline phosphatase 3 (EC 3.1.3.1)
J0J7W4	J0J7W4_STAEP	AKHH01000010;		phoB HMPREF1389_02137	Alkaline phosphatase 3 (EC 3.1.3.1)
L1HD09	L1HD09_ECOLX	ANMF01000011;		phoA EC990713_0618	Alkaline phosphatase (EC 3.1.3.1)
M7KCV3	M7KCV3_VIBCL	APGG01000034;		oppB VCPCS023_001392	Oligopeptide transport permease protein (EC 3.1.3.1)
A0A024KAR1	A0A024KAR1_9RHIZ	CCAO010000015;			Alkaline phosphatase (EC 3.1.3.1)
M9IEE6	M9IEE6_ECOLX	AQFA01000026;		phoA ECJURUA2010_0230	Alkaline phosphatase (EC 3.1.3.1)
U0YW62	U0YW62_ECOLX	AVSK01000025;		phoA S31_0323	Alkaline phosphatase (EC 3.1.3.1)
A0A024KFM3	A0A024KFM3_9RHIZ	CCAO010000052;			Alkaline phosphatase (EC 3.1.3.1)
M8KLN5	M8KLN5_ECOLX	AQCN01000083;		phoA ECMP02155211_0352	Alkaline phosphatase (EC 3.1.3.1)
W1C622	W1C622_ECOLX	CBWH010000037;			Alkaline phosphatase (EC 3.1.3.1)
E9RR47	E9RR47_LACRE	ACGX02000007;		HMPREF0536_11761	SNARE-like domain protein (EC 3.1.3.1)
E6GR32	E6GR32_ENTFL	AEBN01000007;		phoB HMPREF9506_00248	Alkaline phosphatase 3 (EC 3.1.3.1)
I0L014	I0L014_9ACTO	CAIE01000017;		MILUP08_42081	Alkaline phosphatase (EC 3.1.3.1)
M8QVH7	M8QVH7_ECOLX	AQCX01000115;		phoA ECC34666_0438	Alkaline phosphatase (EC 3.1.3.1)
E2YHW5	E2YHW5_ENTFL	AEBT01000004;		phoB HMPREF9492_00032	Alkaline phosphatase 3 (EC 3.1.3.1)
M7KA77	M7KA77_VIBCL	APGG01000033;		tppB VCPCS023_001291	Dipeptide and tripeptide permease A (EC 3.1.3.1)
W6PHY7	W6PHY7_9BACE	CBXG010000055;		BN890_51660	Alkaline phosphatase (EC 3.1.3.1)
L1B909	L1B909_ECOLX	ANLP01000041;		phoA EC940618_0450	Alkaline phosphatase (EC 3.1.3.1)
N4RZK7	N4RZK7_ECOLX	AQBC01000118;		phoA ECP03048165_0458	Alkaline phosphatase (EC 3.1.3.1)
I0L017	I0L017_9ACTO	CAIE01000017;		phoD MILUP08_42084	Alkaline phosphatase D (EC 3.1.3.1)
I8MB04	I8MB04_YERPE	AKTE01000440;		phoA YPPY89_2883	Alkaline phosphatase (EC 3.1.3.1)
E6HE00	E6HE00_ENTFL	AEBP01000051;		phoB HMPREF9500_01875	Alkaline phosphatase 3 (EC 3.1.3.1)
G1Y5L4	G1Y5L4_ECOLX	AFDQ01000005;		ECSTECB2F1_0248	Alkaline phosphatase (EC 3.1.3.1)
E3XHH2	E3XHH2_ECOLX	ADUL01000041;		EC236275_0378	Alkaline phosphatase (EC 3.1.3.1)
I8N6Q9	I8N6Q9_YERPE	AKTG01000339;		phoA YPPY91_2754	Alkaline phosphatase (EC 3.1.3.1)
I5WUI9	I5WUI9_ECOLX	AKMJ01000223;		oppB ECEC4439_1823	Oligopeptide transport permease protein (EC 3.1.3.1)
C8S4G7	C8S4G7_9RHOB	ACYY01000025;		Rsw2DRAFT_2945	Cytochrome d ubiquinol oxidase, subunit II (EC 3.1.3.1)
M7GT94	M7GT94_VIBCL	APFN01000086;		oppB VCAG7404_001107	Oligopeptide transport permease protein (EC 3.1.3.1)
I5W908	I5W908_ECOLX	AKMJ01000466;		dppB ECEC4439_4744	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
G6EVA7	G6EVA7_LACDE	AGFO01000036;		LDBUL1632_01130	Alkaline phosphatase (EC 3.1.3.1)
I5W5N1	I5W5N1_ECOLX	AKMJ01000503;		ECEC4439_5455	Inner membrane transporter YjdL (EC 3.1.3.1)
K8YCG1	K8YCG1_STAAU	ANCJ01000027;		CN79_2624	Alkaline phosphatase (EC 3.1.3.1)
I7PFK8	I7PFK8_YERPE	AKRW01000378;		phoA YPPY11_2792	Alkaline phosphatase (EC 3.1.3.1)
R9GUF9	R9GUF9_9SPHI	AQPN01000147;		ADIARSV_4278	Alkaline phosphatase (EC 3.1.3.1)
I4V6P5	I4V6P5_9BACI	AJWW01000048;		BAME_39630	Alkaline phosphatase A (EC 3.1.3.1)
H4UW13	H4UW13_ECOLX	AIFW01000003;		phoA ECDEC6B_0535	Alkaline phosphatase H (EC 3.1.3.1)
X8BNA3	X8BNA3_MYCAB	JAOF01000001;		phoA I543_0134	Alkaline phosphatase (EC 3.1.3.1)
N4B2Z8	N4B2Z8_ECOLX	AQAW01000010;		phoA ECP030481613_0379	Alkaline phosphatase (EC 3.1.3.1)
R9GQ77	R9GQ77_9SPHI	AQPN01000102;		ADIARSV_2949	Alkaline phosphatase (EC 3.1.3.1)
R9GN87	R9GN87_9SPHI	AQPN01000118;		ADIARSV_3518	Alkaline phosphatase (EC 3.1.3.1)
C8T4M8	C8T4M8_KLEPR	ACZD01000123;		phoA2 HMPREF0484_2570	Alkaline phosphatase family protein (EC 3.1.3.1)
I5X6Y0	I5X6Y0_ECOLX	AKMJ01000040;		phoA ECEC4439_0455	Alkaline phosphatase (EC 3.1.3.1)
H5BIS6	H5BIS6_ECOLX	AIGK01000075;		ECDEC9A_5324	YjdL peptide transporter (EC 3.1.3.1)
L1F2S6	L1F2S6_ECOLX	ANLZ01000016;		phoA EC970003_0589	Alkaline phosphatase (EC 3.1.3.1)
H5G599	H5G599_ECOLX	AIGU01000072;		ECDEC10F_5846	YjdL peptide transporter (EC 3.1.3.1)
H5B5E0	H5B5E0_ECOLX	AIGK01000011;		phoA ECDEC9A_0502	Alkaline phosphatase H (EC 3.1.3.1)
N3P6H9	N3P6H9_ECOLX	APZV01000071;		phoA ECP03019043_0410	Alkaline phosphatase (EC 3.1.3.1)
G2CG25	G2CG25_ECOLX	AFEA01000004;		ECSTECS1191_0761	Alkaline phosphatase (EC 3.1.3.1)
M7GJC8	M7GJC8_VIBCL	APFN01000086;		tppB VCAG7404_001007	Dipeptide and tripeptide permease A (EC 3.1.3.1)
F9LIN0	F9LIN0_STAEP	AFTZ01000009;		phoB SEVCU105_0708	Alkaline phosphatase 3 (EC 3.1.3.1)
H5FRB9	H5FRB9_ECOLX	AIGU01000004;		phoA ECDEC10F_0772	Alkaline phosphatase H (EC 3.1.3.1)
H4V958	H4V958_ECOLX	AIFW01000048;		ECDEC6B_5258	YjdL peptide transporter (EC 3.1.3.1)
C8T4M7	C8T4M7_KLEPR	ACZD01000123;		phoA HMPREF0484_2569	Alkaline phosphatase (EC 3.1.3.1)
I5HV51	I5HV51_ECOLX	AKLH01000487;		dppB ECPA15_4988	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
M7GVB9	M7GVB9_VIBCL	APFP01000086;		oppB VCEC0009_001466	Oligopeptide transport permease protein (EC 3.1.3.1)
I5IET3	I5IET3_ECOLX	AKLH01000255;		oppB ECPA15_2043	Oligopeptide transport permease protein (EC 3.1.3.1)
H7FT60	H7FT60_9FLAO	AHKF01000018;		HJ01_01836	Alkaline phosphatase (EC 3.1.3.1)
M7HAG4	M7HAG4_VIBCL	APFP01000086;		tppB VCEC0009_001367	Dipeptide and tripeptide permease A (EC 3.1.3.1)
